District,Year,Crop,Season,Area_Cultivated_Hectares,Average_Temperature_C,Total_Rainfall_mm,Humidity_Percent,Soil_Type,Soil_pH,Nitrogen_N_kg_per_ha,Phosphorus_P_kg_per_ha,Potassium_K_kg_per_ha,Irrigation_Availability,Yield_kg_per_ha,Total_Yield_kg
Amravati,2018,Sugarcane,Zaid,41.81,26.9,2115.8,40.8,Black,6.5,168.72,70.17,81.2,Rainfed,48152.76,2013479.1
Amravati,2018,Sugarcane,Rabi,25.3,31.5,1753.6,85.2,Red,6.75,271.71,64.75,156.87,Partially Irrigated,79382.12,2008099.82
Amravati,2018,Sugarcane,Kharif,8.17,31.1,1790.8,41.2,Sandy,6.02,103.76,85.64,110.09,Partially Irrigated,54905.9,448455.13
Amravati,2018,Sunflower,Kharif,1.66,20.2,521.5,54.1,Red,6.24,63.15,40.62,66.34,Rainfed,1010.26,1681.62
Amravati,2018,Sunflower,Zaid,6.23,24.8,466.7,48.9,Sandy,6.96,94.68,43.85,91.01,Partially Irrigated,1712.83,10667.02
Amravati,2018,Sunflower,Kharif,24.83,29.2,580.0,53.8,Loamy,7.37,106.66,59.25,54.92,Rainfed,1255.26,31167.74
Amravati,2018,Sunflower,Rabi,24.63,26.0,537.4,66.2,Clayey,6.87,60.04,36.06,66.44,Rainfed,1115.01,27464.32
Amravati,2018,Wheat,Kharif,24.6,16.7,682.5,51.0,Sandy,6.81,153.25,35.96,77.71,Rainfed,3114.45,76626.5
Amravati,2018,Wheat,Rabi,14.67,19.4,614.5,40.2,Red,7.1,162.29,60.32,87.13,Partially Irrigated,4057.29,59511.66
Amravati,2018,Wheat,Kharif,24.44,22.6,538.6,64.0,Loamy,6.8,119.29,87.66,38.14,Partially Irrigated,3830.25,93629.41
Amravati,2018,Wheat,Rabi,19.76,18.3,425.6,74.2,Loamy,6.5,161.59,71.23,42.5,Irrigated,5021.64,99229.07
Amravati,2018,Wheat,Kharif,12.68,17.9,498.2,75.1,Red,7.35,194.89,20.01,57.8,Irrigated,4311.56,54689.08
Aurangabad,2018,Bajra,Rabi,27.13,30.1,486.9,76.1,Loamy,7.08,48.19,46.64,15.27,Irrigated,1619.85,43950.73
Aurangabad,2018,Bajra,Zaid,49.5,31.4,484.4,55.7,Sandy,7.34,22.93,56.67,37.18,Rainfed,1652.66,81809.7
Aurangabad,2018,Cotton,Kharif,38.0,31.5,1203.1,44.9,Laterite,7.15,86.12,43.55,36.68,Partially Irrigated,1779.2,67605.82
Aurangabad,2018,Cotton,Kharif,14.72,29.2,778.1,88.6,Loamy,6.7,111.59,39.64,22.63,Rainfed,1658.14,24400.99
Aurangabad,2018,Cotton,Rabi,24.28,20.8,554.4,58.9,Red,6.6,79.85,32.28,29.56,Irrigated,1361.63,33060.51
Aurangabad,2018,Cotton,Rabi,26.02,26.5,776.5,73.1,Red,6.74,106.7,45.87,57.72,Irrigated,2676.47,69648.36
Aurangabad,2018,Groundnut,Zaid,10.99,27.2,641.7,73.1,Clayey,7.02,42.27,38.93,130.26,Irrigated,2925.09,32140.18
Aurangabad,2018,Groundnut,Kharif,23.68,28.9,655.3,58.4,Black,6.6,22.1,58.25,63.67,Rainfed,1333.64,31575.03
Aurangabad,2018,Jowar,Rabi,36.33,25.5,302.8,71.3,Sandy,6.71,80.46,57.82,28.76,Irrigated,2398.99,87158.83
Aurangabad,2018,Maize,Rabi,43.37,25.6,1050.7,48.0,Loamy,6.16,64.77,26.95,32.14,Partially Irrigated,1822.5,79041.28
Aurangabad,2018,Maize,Zaid,3.34,26.9,691.0,57.3,Loamy,6.39,89.75,59.94,51.4,Partially Irrigated,4230.71,14143.28
Aurangabad,2018,Maize,Zaid,45.07,27.3,382.8,45.8,Laterite,7.3,20.17,47.45,20.23,Irrigated,2074.75,93499.25
Aurangabad,2018,Soybean,Kharif,35.77,28.1,704.7,81.0,Red,6.57,28.42,95.42,44.39,Rainfed,1690.73,60476.44
Aurangabad,2018,Soybean,Kharif,27.39,28.3,551.6,51.7,Sandy,6.63,23.08,64.88,38.34,Irrigated,2182.27,59768.62
Aurangabad,2018,Soybean,Zaid,45.96,24.6,388.4,66.3,Black,5.86,20.17,107.57,40.33,Irrigated,2139.53,98332.57
Aurangabad,2018,Sugarcane,Kharif,29.75,28.7,2130.1,52.1,Black,7.0,179.64,94.22,81.36,Rainfed,58368.79,1736181.58
Aurangabad,2018,Sugarcane,Zaid,15.39,30.8,1628.5,62.4,Loamy,6.8,130.82,86.65,49.16,Irrigated,61141.4,940757.62
Aurangabad,2018,Sunflower,Kharif,23.72,27.6,604.8,48.7,Sandy,6.96,44.19,40.34,24.52,Rainfed,666.29,15804.64
Aurangabad,2018,Sunflower,Rabi,5.23,26.2,530.0,62.4,Sandy,6.7,63.25,46.63,26.54,Rainfed,911.7,4769.1
Aurangabad,2018,Wheat,Zaid,38.15,23.0,293.9,82.2,Red,6.41,168.04,54.69,64.68,Irrigated,3739.0,142634.6
Dhule,2018,Bajra,Kharif,22.85,29.6,345.5,56.7,Red,7.45,43.27,40.96,28.56,Partially Irrigated,1765.45,40333.08
Dhule,2018,Bajra,Kharif,22.85,35.4,246.1,63.2,Laterite,7.06,102.33,26.3,35.91,Rainfed,1238.53,28302.76
Dhule,2018,Bajra,Zaid,14.37,21.7,487.2,88.2,Laterite,7.49,50.48,27.22,23.62,Irrigated,1578.89,22681.55
Dhule,2018,Bajra,Kharif,7.65,32.4,431.0,63.5,Red,8.07,64.24,33.39,34.11,Irrigated,1952.07,14940.51
Dhule,2018,Bajra,Zaid,6.63,32.9,463.1,46.9,Laterite,6.98,91.73,49.3,25.93,Rainfed,1743.59,11562.69
Dhule,2018,Cotton,Kharif,24.34,39.4,720.1,64.1,Loamy,7.83,107.48,40.21,58.71,Irrigated,2177.16,52991.74
Dhule,2018,Cotton,Rabi,12.52,21.1,638.1,59.1,Sandy,6.45,120.64,22.05,57.74,Partially Irrigated,1731.97,21681.65
Dhule,2018,Cotton,Zaid,28.01,29.7,731.5,77.6,Sandy,6.8,47.64,28.2,44.96,Rainfed,1434.33,40173.09
Dhule,2018,Groundnut,Zaid,34.34,26.3,620.3,87.1,Red,5.49,40.07,61.69,46.88,Partially Irrigated,2336.46,80222.53
Dhule,2018,Groundnut,Kharif,31.08,29.4,383.2,58.0,Laterite,6.71,33.9,17.54,63.1,Irrigated,1537.47,47791.7
Dhule,2018,Groundnut,Rabi,14.51,24.3,678.1,70.1,Sandy,5.66,37.06,63.63,79.6,Partially Irrigated,2111.71,30637.11
Dhule,2018,Jowar,Rabi,7.57,25.6,455.6,62.7,Laterite,6.28,64.66,48.05,19.75,Partially Irrigated,1892.06,14322.97
Dhule,2018,Jowar,Zaid,6.67,27.1,442.9,68.1,Loamy,6.76,66.14,33.62,44.7,Partially Irrigated,1964.21,13094.55
Dhule,2018,Jowar,Kharif,43.32,28.1,493.9,51.9,Sandy,6.72,61.94,54.35,28.54,Partially Irrigated,2203.17,95431.14
Dhule,2018,Jowar,Zaid,16.27,30.4,480.2,70.6,Black,7.36,76.02,33.77,31.15,Partially Irrigated,2663.52,43347.2
Dhule,2018,Maize,Zaid,30.45,29.4,540.2,82.0,Laterite,6.96,85.61,43.51,82.79,Partially Irrigated,4111.3,125190.19
Dhule,2018,Maize,Rabi,23.98,28.4,578.8,80.1,Clayey,5.87,135.02,7.7,62.51,Irrigated,3799.85,91104.32
Dhule,2018,Maize,Zaid,27.01,29.7,1044.3,63.5,Loamy,7.18,119.9,52.02,29.31,Partially Irrigated,2412.62,65153.47
Dhule,2018,Maize,Rabi,15.51,24.9,679.2,43.0,Black,5.72,79.63,48.44,55.92,Irrigated,4552.5,70631.37
Dhule,2018,Rice,Zaid,33.06,31.9,1277.2,82.6,Red,5.5,136.5,69.25,77.15,Rainfed,4276.45,141392.77
Dhule,2018,Rice,Zaid,4.88,26.6,2327.5,57.4,Sandy,6.74,108.13,31.99,52.3,Irrigated,3857.6,18823.39
Dhule,2018,Soybean,Kharif,8.57,25.2,551.8,71.8,Clayey,6.22,28.12,34.65,37.91,Partially Irrigated,1912.14,16384.23
Dhule,2018,Soybean,Zaid,4.24,24.4,534.5,50.4,Loamy,7.38,37.37,40.38,69.9,Rainfed,2135.46,9046.16
Dhule,2018,Soybean,Rabi,30.52,17.7,391.2,52.3,Sandy,6.49,11.26,86.49,39.49,Rainfed,1272.39,38828.91
Dhule,2018,Soybean,Kharif,30.9,19.1,592.1,70.8,Sandy,7.04,26.13,98.25,73.14,Partially Irrigated,2357.35,72836.63
Dhule,2018,Soybean,Kharif,13.58,25.4,712.4,44.6,Black,6.73,34.72,79.33,65.96,Irrigated,3394.87,46103.1
Dhule,2018,Sugarcane,Rabi,23.16,31.6,3091.3,76.6,Loamy,6.42,170.97,72.31,112.72,Rainfed,48499.29,1123417.89
Dhule,2018,Sugarcane,Zaid,49.02,36.4,2366.8,40.4,Laterite,6.47,201.31,98.9,103.89,Irrigated,85007.69,4167099.66
Dhule,2018,Sugarcane,Kharif,20.55,31.7,2141.3,56.8,Black,7.01,156.56,90.28,77.88,Partially Irrigated,62087.1,1275581.62
Dhule,2018,Sugarcane,Rabi,38.15,35.9,1966.2,54.2,Loamy,7.16,244.33,75.95,32.7,Rainfed,45046.69,1718582.77
Dhule,2018,Sugarcane,Rabi,28.15,33.9,2058.9,84.8,Clayey,6.53,199.28,70.49,99.46,Rainfed,54981.56,1547637.79
Dhule,2018,Sugarcane,Rabi,45.57,27.4,1897.6,86.8,Red,7.26,372.55,75.34,159.86,Irrigated,100312.8,4571216.01
Dhule,2018,Sugarcane,Rabi,33.26,33.6,1691.0,71.6,Red,6.27,55.04,85.96,51.36,Irrigated,42510.07,1413917.89
Dhule,2018,Sunflower,Rabi,47.47,20.7,619.1,87.0,Black,7.07,98.7,24.92,70.32,Irrigated,1758.54,83485.96
Dhule,2018,Sunflower,Rabi,41.05,35.1,358.3,49.3,Clayey,6.94,56.08,40.04,28.65,Irrigated,868.33,35646.23
Dhule,2018,Sunflower,Kharif,49.22,23.5,457.7,53.4,Loamy,6.87,94.71,61.8,48.78,Irrigated,2136.73,105160.29
Dhule,2018,Wheat,Rabi,8.96,22.4,438.6,47.8,Black,7.15,79.29,59.07,52.95,Partially Irrigated,2201.23,19715.81
Dhule,2018,Wheat,Kharif,28.76,22.9,589.7,60.0,Black,6.98,143.99,63.19,36.32,Partially Irrigated,3067.06,88219.87
Dhule,2018,Wheat,Kharif,27.56,22.4,615.0,80.3,Black,6.15,181.22,52.74,62.33,Irrigated,5109.16,140822.29
Dhule,2018,Wheat,Rabi,49.87,17.8,358.7,58.6,Black,6.76,160.66,83.53,46.74,Partially Irrigated,2981.01,148670.89
Dhule,2018,Wheat,Rabi,37.5,13.8,584.3,63.9,Sandy,7.15,186.64,11.02,57.98,Rainfed,2588.11,97065.15
Jalgaon,2018,Bajra,Zaid,24.83,35.7,396.7,40.6,Red,7.92,95.99,48.62,44.11,Irrigated,2845.82,70666.01
Jalgaon,2018,Bajra,Kharif,12.95,27.3,626.6,54.7,Loamy,7.92,70.39,20.6,8.22,Partially Irrigated,863.22,11180.35
Jalgaon,2018,Cotton,Zaid,19.25,25.9,840.9,57.6,Clayey,7.84,137.88,41.72,30.92,Partially Irrigated,1934.58,37238.55
Jalgaon,2018,Groundnut,Rabi,28.34,23.9,642.9,57.2,Black,6.12,16.35,42.22,95.36,Rainfed,1339.48,37962.37
Jalgaon,2018,Groundnut,Kharif,4.43,27.5,800.7,61.9,Black,7.28,42.58,55.66,58.62,Rainfed,1563.95,6936.08
Jalgaon,2018,Groundnut,Zaid,21.37,29.8,748.5,67.0,Loamy,6.12,30.5,20.79,88.65,Partially Irrigated,1600.61,34205.74
Jalgaon,2018,Groundnut,Rabi,47.03,25.2,673.1,71.2,Loamy,7.19,26.54,38.68,39.38,Irrigated,1465.39,68920.95
Jalgaon,2018,Groundnut,Kharif,14.81,22.7,430.0,71.0,Red,6.7,50.52,51.31,71.9,Partially Irrigated,2055.65,30447.42
Jalgaon,2018,Groundnut,Zaid,27.66,21.4,557.2,82.3,Clayey,6.97,25.29,9.74,77.07,Partially Irrigated,1168.73,32326.68
Jalgaon,2018,Groundnut,Zaid,31.54,19.8,412.3,85.7,Red,6.53,45.53,27.58,59.93,Partially Irrigated,1599.79,50456.35
Jalgaon,2018,Groundnut,Zaid,48.05,33.5,681.8,54.4,Black,6.15,31.1,37.02,45.38,Partially Irrigated,1345.92,64670.69
Jalgaon,2018,Jowar,Rabi,5.11,31.0,661.1,89.4,Clayey,6.75,56.76,41.92,45.56,Irrigated,2283.51,11678.27
Jalgaon,2018,Maize,Kharif,8.81,19.0,635.9,70.1,Sandy,5.47,130.24,55.8,63.2,Irrigated,5246.54,46201.42
Jalgaon,2018,Maize,Zaid,20.26,24.5,562.1,48.1,Loamy,6.24,106.94,72.72,53.89,Rainfed,4666.58,94552.29
Jalgaon,2018,Maize,Zaid,40.76,17.4,758.1,72.0,Clayey,6.12,49.48,22.71,42.52,Partially Irrigated,1747.31,71213.26
Jalgaon,2018,Maize,Kharif,28.44,22.6,538.4,68.2,Sandy,6.96,85.17,57.39,60.55,Partially Irrigated,3380.46,96151.9
Jalgaon,2018,Rice,Zaid,36.35,32.9,1323.4,72.5,Red,6.69,105.33,40.8,52.64,Rainfed,3299.81,119931.79
Jalgaon,2018,Rice,Zaid,31.01,26.9,1043.3,40.4,Loamy,6.82,157.0,53.91,20.21,Rainfed,3458.54,107240.82
Jalgaon,2018,Rice,Rabi,42.45,29.1,1848.9,51.0,Loamy,5.4,105.53,76.48,60.21,Irrigated,5171.13,219536.85
Jalgaon,2018,Rice,Zaid,28.67,17.3,1501.5,85.2,Black,7.24,151.66,28.51,31.59,Partially Irrigated,4251.84,121887.57
Jalgaon,2018,Rice,Zaid,18.96,24.5,1117.3,72.2,Clayey,5.9,134.29,40.85,20.0,Irrigated,4030.43,76403.87
Jalgaon,2018,Soybean,Rabi,47.71,27.2,853.3,40.2,Loamy,6.21,23.24,49.03,29.12,Rainfed,1096.75,52327.3
Jalgaon,2018,Soybean,Rabi,45.65,22.0,692.6,56.2,Sandy,5.88,38.9,114.63,56.45,Rainfed,2330.05,106369.95
Jalgaon,2018,Soybean,Zaid,19.99,21.6,608.3,48.2,Laterite,6.71,16.81,59.04,67.7,Rainfed,1814.29,36265.32
Jalgaon,2018,Soybean,Rabi,26.6,23.5,863.9,62.6,Black,6.81,36.61,65.92,42.74,Irrigated,2027.15,53918.8
Jalgaon,2018,Sugarcane,Rabi,15.28,33.7,2506.3,72.7,Clayey,7.68,234.17,101.41,102.82,Irrigated,78143.85,1194348.79
Jalgaon,2018,Sugarcane,Zaid,43.04,26.0,1644.0,73.5,Red,6.63,239.69,58.49,77.66,Rainfed,44251.72,1904799.86
Jalgaon,2018,Sugarcane,Kharif,4.07,27.3,2701.3,73.8,Red,6.48,223.64,94.82,63.82,Irrigated,76394.43,310939.93
Jalgaon,2018,Sugarcane,Kharif,24.55,24.3,1385.7,89.7,Red,6.14,151.14,106.17,47.36,Partially Irrigated,51181.64,1256330.13
Jalgaon,2018,Sugarcane,Zaid,12.28,28.2,1896.7,84.2,Black,6.94,157.3,110.73,100.66,Partially Irrigated,80271.97,985367.65
Jalgaon,2018,Sunflower,Rabi,26.4,20.6,716.7,66.5,Red,7.68,81.56,36.98,47.07,Irrigated,1289.54,34041.5
Jalgaon,2018,Sunflower,Kharif,4.16,14.2,435.6,75.6,Black,6.2,92.19,40.09,38.31,Irrigated,1098.42,4570.67
Jalgaon,2018,Sunflower,Zaid,47.47,23.2,444.1,71.8,Laterite,6.55,78.43,62.26,41.33,Partially Irrigated,1251.92,59424.75
Jalgaon,2018,Sunflower,Kharif,14.28,21.9,317.0,69.6,Loamy,6.39,94.91,41.64,56.01,Partially Irrigated,1435.95,20503.91
Jalgaon,2018,Wheat,Kharif,17.94,17.6,650.9,43.2,Laterite,6.08,152.16,83.23,88.82,Rainfed,3419.18,61325.5
Jalgaon,2018,Wheat,Rabi,4.42,16.2,621.3,57.2,Sandy,6.7,118.43,67.43,54.32,Rainfed,2431.65,10755.77
Jalgaon,2018,Wheat,Rabi,23.99,29.1,575.9,73.0,Loamy,6.38,108.78,67.41,34.79,Irrigated,3425.89,82197.45
Jalgaon,2018,Wheat,Zaid,46.14,22.0,477.9,63.8,Loamy,6.76,178.67,86.78,36.09,Irrigated,5689.31,262502.29
Jalgaon,2018,Wheat,Kharif,23.53,27.7,754.8,81.2,Sandy,6.12,156.29,59.48,36.32,Irrigated,2554.24,60090.36
Jalgaon,2018,Wheat,Zaid,38.2,22.6,677.7,40.2,Sandy,6.3,88.3,70.04,73.83,Partially Irrigated,3098.57,118366.27
Jalgaon,2018,Wheat,Kharif,10.9,13.7,465.4,58.4,Laterite,6.22,149.24,52.16,32.68,Rainfed,1885.34,20548.34
Kolhapur,2018,Bajra,Rabi,34.87,24.9,281.7,45.5,Laterite,7.27,62.76,22.4,31.39,Rainfed,1066.22,37178.47
Kolhapur,2018,Bajra,Zaid,2.67,24.1,440.4,42.9,Sandy,6.83,75.29,32.23,29.91,Partially Irrigated,1831.62,4894.75
Kolhapur,2018,Cotton,Kharif,12.55,29.5,634.3,68.1,Sandy,7.97,82.24,33.64,26.56,Partially Irrigated,1467.12,18412.43
Kolhapur,2018,Groundnut,Rabi,30.51,31.9,515.8,43.5,Red,7.03,34.98,49.5,113.28,Partially Irrigated,2605.4,79492.12
Kolhapur,2018,Groundnut,Zaid,11.74,28.0,896.5,40.6,Black,6.03,30.36,61.8,110.11,Rainfed,1448.13,17002.14
Kolhapur,2018,Groundnut,Kharif,31.83,31.1,423.8,74.8,Black,6.02,22.22,74.84,44.61,Rainfed,1188.88,37841.34
Kolhapur,2018,Groundnut,Rabi,5.67,30.5,651.9,71.4,Red,6.54,26.18,45.69,83.7,Irrigated,2270.44,12870.79
Kolhapur,2018,Jowar,Zaid,22.41,32.1,597.3,47.9,Loamy,6.5,65.43,49.19,41.04,Partially Irrigated,2570.7,57598.3
Kolhapur,2018,Jowar,Zaid,27.09,28.0,559.4,83.9,Clayey,6.64,81.42,43.81,23.84,Irrigated,2427.83,65758.49
Kolhapur,2018,Jowar,Zaid,18.65,25.2,408.1,49.0,Clayey,6.74,57.61,43.72,45.97,Partially Irrigated,2371.92,44231.31
Kolhapur,2018,Jowar,Kharif,23.08,28.9,801.2,67.3,Clayey,6.84,71.19,35.64,26.99,Rainfed,1626.88,37547.75
Kolhapur,2018,Maize,Zaid,38.33,26.0,256.8,64.6,Clayey,7.03,106.7,49.18,54.28,Rainfed,2837.19,108744.23
Kolhapur,2018,Maize,Zaid,46.77,32.6,705.4,84.8,Laterite,6.29,83.69,19.69,52.13,Partially Irrigated,2427.12,113515.89
Kolhapur,2018,Maize,Zaid,17.33,26.6,535.7,52.8,Clayey,7.02,150.4,56.51,44.91,Irrigated,5600.5,97035.98
Kolhapur,2018,Maize,Rabi,25.02,17.9,274.1,41.9,Laterite,6.04,90.22,48.23,24.27,Partially Irrigated,2296.75,57467.84
Kolhapur,2018,Rice,Rabi,8.43,23.1,1193.6,77.2,Sandy,6.29,85.67,57.18,55.0,Irrigated,4410.15,37186.66
Kolhapur,2018,Rice,Rabi,24.3,28.2,1924.5,42.3,Red,5.19,75.49,68.73,47.82,Rainfed,3336.98,81098.45
Kolhapur,2018,Rice,Kharif,22.17,30.0,1193.8,41.4,Laterite,5.78,59.24,79.16,43.23,Partially Irrigated,3698.13,81994.23
Kolhapur,2018,Rice,Rabi,29.45,29.9,1345.5,41.5,Clayey,6.94,113.46,35.63,49.47,Partially Irrigated,4657.86,137186.99
Kolhapur,2018,Rice,Rabi,43.8,27.2,1358.3,57.1,Loamy,5.63,139.05,40.85,32.56,Rainfed,3228.53,141406.88
Kolhapur,2018,Soybean,Kharif,11.92,22.4,624.7,57.0,Laterite,6.8,34.48,46.2,41.03,Rainfed,1972.59,23522.13
Kolhapur,2018,Soybean,Kharif,40.87,24.4,728.7,75.9,Laterite,5.39,28.91,64.28,56.85,Rainfed,1939.71,79280.24
Kolhapur,2018,Sugarcane,Rabi,22.11,32.6,2935.9,82.5,Laterite,6.91,271.66,40.07,116.05,Rainfed,54390.78,1202568.83
Kolhapur,2018,Sugarcane,Rabi,46.36,30.0,1573.8,71.3,Loamy,7.03,133.08,68.84,97.56,Rainfed,41798.92,1937789.69
Kolhapur,2018,Sugarcane,Rabi,7.52,36.9,1020.6,86.6,Clayey,7.17,153.22,44.62,95.45,Irrigated,54201.24,407716.26
Kolhapur,2018,Sugarcane,Kharif,45.1,27.9,1908.0,81.7,Laterite,6.83,249.32,84.96,127.73,Irrigated,102161.21,4607312.58
Kolhapur,2018,Sugarcane,Zaid,39.2,32.9,2651.2,74.7,Laterite,5.98,272.32,86.74,104.27,Partially Irrigated,71142.68,2788684.07
Kolhapur,2018,Sunflower,Zaid,45.69,28.0,625.5,45.7,Laterite,6.02,27.3,55.47,65.65,Irrigated,1148.01,52449.32
Kolhapur,2018,Sunflower,Kharif,46.42,23.0,340.6,40.6,Clayey,7.25,69.92,57.46,56.38,Irrigated,1709.65,79362.77
Kolhapur,2018,Sunflower,Zaid,34.29,20.5,582.7,65.4,Red,6.84,77.0,65.33,41.13,Partially Irrigated,1252.64,42948.06
Kolhapur,2018,Sunflower,Rabi,42.15,26.6,551.3,63.5,Black,6.42,40.31,54.64,79.17,Irrigated,1713.63,72235.21
Kolhapur,2018,Wheat,Kharif,42.63,23.2,568.1,46.7,Sandy,6.34,118.51,93.48,42.04,Partially Irrigated,3056.64,130316.27
Kolhapur,2018,Wheat,Kharif,39.17,23.4,549.1,82.8,Laterite,6.33,142.48,80.24,49.86,Irrigated,4503.6,176402.25
Kolhapur,2018,Wheat,Kharif,43.0,21.1,512.7,70.8,Red,6.51,122.03,55.84,34.91,Irrigated,3845.61,165350.46
Nagpur,2018,Bajra,Zaid,47.9,35.1,343.2,77.7,Sandy,6.7,60.21,28.95,23.0,Partially Irrigated,1368.29,65536.08
Nagpur,2018,Bajra,Kharif,13.81,26.9,485.7,85.5,Loamy,7.52,59.52,19.32,38.18,Rainfed,1309.79,18092.32
Nagpur,2018,Cotton,Kharif,23.26,38.0,1196.8,50.1,Laterite,6.71,86.26,39.14,27.71,Rainfed,1122.69,26112.82
Nagpur,2018,Cotton,Zaid,3.19,28.6,806.2,78.9,Black,6.83,31.32,36.0,26.62,Irrigated,1535.29,4903.49
Nagpur,2018,Cotton,Kharif,12.82,32.4,671.6,42.2,Red,7.02,55.04,36.52,34.81,Rainfed,1401.43,17960.27
Nagpur,2018,Cotton,Kharif,24.91,29.6,987.5,43.5,Loamy,6.84,47.43,33.14,23.29,Irrigated,1345.55,33514.84
Nagpur,2018,Cotton,Kharif,19.77,23.5,873.1,48.4,Laterite,6.74,92.45,47.05,39.11,Partially Irrigated,1947.78,38513.12
Nagpur,2018,Groundnut,Zaid,5.79,27.2,700.2,69.9,Sandy,6.97,22.73,58.76,57.04,Partially Irrigated,1685.37,9752.72
Nagpur,2018,Groundnut,Zaid,30.97,32.2,284.9,43.1,Red,7.0,26.8,46.35,100.38,Irrigated,2070.85,64127.61
Nagpur,2018,Jowar,Zaid,33.73,33.1,529.7,71.1,Laterite,6.37,70.84,18.5,21.26,Rainfed,1147.93,38717.03
Nagpur,2018,Jowar,Rabi,28.8,28.4,333.6,83.7,Red,6.79,72.14,29.2,33.8,Irrigated,2471.86,71181.2
Nagpur,2018,Jowar,Rabi,7.3,23.7,495.4,68.5,Laterite,6.87,29.45,51.35,32.87,Irrigated,1854.59,13547.59
Nagpur,2018,Jowar,Zaid,19.42,19.5,493.3,72.9,Red,6.91,69.61,55.7,22.87,Partially Irrigated,2056.14,39939.2
Nagpur,2018,Jowar,Kharif,44.84,24.6,662.8,51.6,Black,6.73,43.07,15.32,18.17,Partially Irrigated,1346.34,60367.27
Nagpur,2018,Jowar,Kharif,1.39,25.7,495.5,64.1,Laterite,6.91,50.66,34.7,25.15,Rainfed,1361.54,1896.12
Nagpur,2018,Maize,Rabi,9.22,26.3,677.3,61.5,Laterite,6.52,68.74,31.5,27.66,Rainfed,2124.48,19593.86
Nagpur,2018,Maize,Rabi,36.46,25.2,585.4,84.2,Red,6.48,92.45,46.86,59.13,Rainfed,3223.67,117546.67
Nagpur,2018,Maize,Rabi,10.74,21.8,531.5,42.6,Red,6.25,64.39,25.15,37.67,Partially Irrigated,2186.82,23494.26
Nagpur,2018,Maize,Kharif,13.55,25.9,534.9,77.0,Red,6.79,97.27,38.57,71.61,Rainfed,2831.2,38363.92
Nagpur,2018,Rice,Kharif,33.23,28.7,1980.2,40.2,Black,6.11,67.87,55.2,55.62,Partially Irrigated,4495.91,149392.32
Nagpur,2018,Rice,Rabi,31.47,28.7,1987.2,79.5,Red,6.32,108.14,41.07,61.54,Partially Irrigated,4449.95,140059.64
Nagpur,2018,Rice,Kharif,33.85,25.9,1588.5,62.6,Loamy,6.4,108.99,50.24,54.53,Rainfed,3261.73,110397.79
Nagpur,2018,Soybean,Rabi,35.22,27.2,598.4,79.8,Loamy,5.78,32.6,109.02,42.92,Rainfed,2466.96,86876.62
Nagpur,2018,Soybean,Kharif,21.25,31.9,710.6,67.2,Sandy,6.98,35.36,31.96,68.58,Irrigated,2150.8,45699.65
Nagpur,2018,Soybean,Zaid,20.88,20.9,797.3,47.5,Black,6.38,28.22,64.39,32.44,Irrigated,1810.52,37801.72
Nagpur,2018,Soybean,Zaid,32.07,22.3,704.1,45.9,Clayey,7.11,31.4,65.72,55.75,Rainfed,1806.32,57936.88
Nagpur,2018,Sugarcane,Kharif,36.24,30.4,2841.5,56.5,Loamy,6.5,252.83,19.1,105.79,Irrigated,67944.75,2462371.03
Nagpur,2018,Sugarcane,Rabi,48.35,31.3,2003.5,55.1,Loamy,5.94,144.81,76.44,73.4,Partially Irrigated,50004.84,2417610.83
Nagpur,2018,Sunflower,Rabi,34.87,28.8,567.4,66.5,Red,6.75,112.62,47.77,39.81,Irrigated,1711.2,59669.32
Nagpur,2018,Sunflower,Kharif,11.65,24.7,289.6,88.3,Loamy,6.49,99.46,41.52,17.35,Irrigated,1431.72,16686.55
Nagpur,2018,Sunflower,Zaid,40.26,26.8,356.2,88.5,Loamy,6.07,82.4,64.41,42.01,Rainfed,1058.09,42597.5
Nagpur,2018,Sunflower,Kharif,26.64,20.8,613.6,48.5,Black,6.65,86.69,45.43,37.12,Irrigated,1424.34,37943.76
Nagpur,2018,Sunflower,Zaid,48.39,24.9,445.3,53.5,Clayey,7.15,94.92,41.66,63.23,Irrigated,1737.84,84091.5
Nagpur,2018,Wheat,Rabi,33.97,17.7,307.0,44.1,Clayey,6.71,89.46,29.23,53.28,Partially Irrigated,2124.49,72160.07
Nagpur,2018,Wheat,Kharif,39.71,24.5,525.7,41.2,Clayey,6.76,123.91,77.57,80.79,Rainfed,3403.67,135172.72
Nagpur,2018,Wheat,Rabi,40.23,19.8,492.6,89.6,Sandy,6.61,182.8,55.23,38.66,Rainfed,2759.55,111026.42
Nagpur,2018,Wheat,Zaid,27.53,14.9,525.4,45.3,Clayey,6.53,93.85,35.45,46.76,Irrigated,2908.83,80085.73
Nagpur,2018,Wheat,Zaid,6.5,17.0,678.7,61.7,Clayey,6.54,140.07,57.59,58.48,Partially Irrigated,3001.44,19498.77
Nashik,2018,Bajra,Kharif,25.96,26.2,377.4,61.1,Black,7.21,51.26,62.49,38.72,Irrigated,2118.4,54996.02
Nashik,2018,Cotton,Rabi,36.02,26.0,559.3,58.6,Red,6.58,74.66,32.02,55.53,Irrigated,2219.59,79957.85
Nashik,2018,Groundnut,Zaid,19.2,29.0,696.5,62.1,Sandy,6.75,44.96,68.89,51.37,Rainfed,2230.52,42815.63
