Taluka,Latitude,Longitude,Elevation_m,Year,Month,Temperature_C,Temp_Max_C,Temp_Min_C,Humidity_pct,Rain_mm_per_day,Solar_Radiation_MJ_m2_day,Wind_Speed_m_s,Soil_Moisture_Topsoil_frac,Soil_Moisture_Rootzone_frac
Bhudargad,16.2492,74.0368,773.0,2023,13,27.31,40.18,16.84,70.15,6.53,18.99,2.67,0.55,0.65
Chandgad,15.9012,74.2467,733.0,1997,1,21.26,33.01,9.13,56.13,0.07,18.06,1.83,0.41,0.54
Chandgad,15.9012,74.2467,733.0,1997,2,23.01,37.37,11.2,37.76,0.0,21.6,1.9,0.21,0.51
Chandgad,15.9012,74.2467,733.0,1997,3,27.27,39.36,15.82,43.13,0.19,23.54,1.95,0.17,0.5
Chandgad,15.9012,74.2467,733.0,1997,4,27.32,38.26,15.94,51.27,0.61,24.29,2.17,0.27,0.51
Chandgad,15.9012,74.2467,733.0,1997,5,28.08,38.16,18.89,55.56,0.21,23.43,3.06,0.26,0.51
Chandgad,15.9012,74.2467,733.0,1997,6,24.64,34.44,19.89,81.99,14.76,16.1,4.1,0.66,0.67
Chandgad,15.9012,74.2467,733.0,1997,7,23.25,27.34,20.73,91.46,17.21,13.81,5.04,0.92,0.93
Chandgad,15.9012,74.2467,733.0,1997,8,22.73,26.94,20.02,92.35,16.16,14.31,4.69,0.95,0.97
Chandgad,15.9012,74.2467,733.0,1997,9,22.62,28.21,18.24,88.44,1.33,18.77,2.22,0.85,0.86
Chandgad,15.9012,74.2467,733.0,1997,10,24.03,31.69,17.76,80.08,1.7,18.83,1.27,0.7,0.69
Chandgad,15.9012,74.2467,733.0,1997,11,23.55,31.3,17.76,79.21,1.41,16.94,1.58,0.61,0.62
Chandgad,15.9012,74.2467,733.0,1997,12,22.31,31.41,12.43,72.95,1.26,17.36,1.57,0.56,0.58
Chandgad,15.9012,74.2467,733.0,1997,13,24.18,39.36,9.13,69.39,4.61,18.89,2.62,0.55,0.66
Chandgad,15.9012,74.2467,733.0,1998,1,22.63,34.83,12.0,56.8,0.0,18.33,1.98,0.37,0.52
Chandgad,15.9012,74.2467,733.0,1998,2,23.86,36.84,11.93,48.35,0.01,21.05,2.2,0.19,0.51
Chandgad,15.9012,74.2467,733.0,1998,3,26.69,40.59,13.5,48.74,0.0,23.43,2.24,0.14,0.5
Chandgad,15.9012,74.2467,733.0,1998,4,30.29,42.13,20.55,46.03,0.12,23.56,2.35,0.11,0.5
Chandgad,15.9012,74.2467,733.0,1998,5,28.68,41.94,20.44,64.21,2.48,23.34,2.67,0.45,0.54
Chandgad,15.9012,74.2467,733.0,1998,6,25.17,38.22,20.77,81.73,15.62,15.82,3.92,0.68,0.67
Chandgad,15.9012,74.2467,733.0,1998,7,23.41,28.08,20.12,91.19,10.5,13.96,4.31,0.9,0.91
Chandgad,15.9012,74.2467,733.0,1998,8,23.47,28.0,20.57,91.54,10.29,14.26,3.38,0.92,0.94
Chandgad,15.9012,74.2467,733.0,1998,9,23.21,28.51,20.08,91.11,7.39,14.82,2.79,0.91,0.93
Chandgad,15.9012,74.2467,733.0,1998,10,22.57,28.92,14.25,88.64,2.98,16.51,2.03,0.87,0.88
Chandgad,15.9012,74.2467,733.0,1998,11,20.89,28.71,11.0,79.97,1.38,18.64,1.76,0.77,0.76
Chandgad,15.9012,74.2467,733.0,1998,12,19.66,30.41,10.56,61.49,0.05,17.65,2.6,0.58,0.61
Chandgad,15.9012,74.2467,733.0,1998,13,24.21,42.13,10.56,70.96,4.25,18.43,2.69,0.58,0.69
Chandgad,15.9012,74.2467,733.0,1999,1,21.05,33.88,11.28,47.38,0.0,20.37,1.95,0.38,0.53
Chandgad,15.9012,74.2467,733.0,1999,2,25.7,37.82,12.85,38.1,0.05,22.55,2.02,0.21,0.51
Chandgad,15.9012,74.2467,733.0,1999,3,28.12,41.08,16.61,40.23,0.0,25.11,1.94,0.14,0.5
Chandgad,15.9012,74.2467,733.0,1999,4,28.42,41.93,19.22,54.79,0.01,25.3,2.68,0.11,0.5
Chandgad,15.9012,74.2467,733.0,1999,5,25.88,41.28,20.58,72.05,4.22,19.42,2.81,0.42,0.55
Chandgad,15.9012,74.2467,733.0,1999,6,23.63,31.32,19.42,87.04,13.91,14.93,4.4,0.8,0.78
Chandgad,15.9012,74.2467,733.0,1999,7,22.99,27.55,20.42,91.52,17.06,12.5,4.84,0.91,0.92
Chandgad,15.9012,74.2467,733.0,1999,8,22.68,27.35,19.57,90.01,3.62,14.5,3.84,0.88,0.9
Chandgad,15.9012,74.2467,733.0,1999,9,22.74,28.98,18.39,88.36,3.08,17.14,2.62,0.81,0.81
Chandgad,15.9012,74.2467,733.0,1999,10,23.12,29.68,14.63,83.02,4.13,18.15,1.79,0.79,0.77
Chandgad,15.9012,74.2467,733.0,1999,11,22.03,31.99,12.43,65.89,0.05,19.48,2.0,0.59,0.62
Chandgad,15.9012,74.2467,733.0,1999,12,21.58,32.29,10.73,49.84,0.0,19.27,2.04,0.4,0.53
Chandgad,15.9012,74.2467,733.0,1999,13,23.98,41.93,10.73,67.52,3.87,19.03,2.75,0.54,0.66
Chandgad,15.9012,74.2467,733.0,2000,1,23.37,35.84,12.31,38.34,0.02,19.67,2.05,0.21,0.51
Chandgad,15.9012,74.2467,733.0,2000,2,23.41,35.28,12.35,52.99,0.09,22.3,2.21,0.16,0.5
Chandgad,15.9012,74.2467,733.0,2000,3,26.57,39.27,14.75,42.04,0.0,24.95,1.95,0.15,0.5
Chandgad,15.9012,74.2467,733.0,2000,4,28.59,42.05,18.4,55.29,0.61,25.37,2.62,0.28,0.51
Chandgad,15.9012,74.2467,733.0,2000,5,26.39,42.14,20.68,70.38,3.84,21.87,3.26,0.45,0.54
Chandgad,15.9012,74.2467,733.0,2000,6,23.72,29.2,19.69,87.8,9.81,15.19,4.04,0.79,0.77
Chandgad,15.9012,74.2467,733.0,2000,7,22.65,27.79,19.28,90.53,12.67,14.05,4.64,0.89,0.9
Chandgad,15.9012,74.2467,733.0,2000,8,22.7,27.91,19.21,90.0,7.95,13.48,4.01,0.86,0.87
Chandgad,15.9012,74.2467,733.0,2000,9,23.41,29.72,18.98,87.47,4.87,16.53,2.32,0.85,0.86
Chandgad,15.9012,74.2467,733.0,2000,10,23.31,30.31,15.49,80.61,2.67,17.64,1.15,0.81,0.81
Chandgad,15.9012,74.2467,733.0,2000,11,22.06,31.35,13.72,66.76,0.26,18.75,2.0,0.65,0.66
Chandgad,15.9012,74.2467,733.0,2000,12,21.22,32.86,11.46,45.08,0.19,18.2,2.43,0.43,0.55
Chandgad,15.9012,74.2467,733.0,2000,13,23.95,42.14,11.46,67.28,3.6,18.98,2.73,0.55,0.67
Chandgad,15.9012,74.2467,733.0,2001,1,23.32,35.04,13.18,43.82,0.06,18.42,1.78,0.3,0.52
Chandgad,15.9012,74.2467,733.0,2001,2,24.99,38.14,13.73,36.16,0.0,22.86,1.7,0.15,0.5
Chandgad,15.9012,74.2467,733.0,2001,3,25.79,38.99,14.82,48.62,0.0,24.79,2.37,0.12,0.5
Chandgad,15.9012,74.2467,733.0,2001,4,28.69,40.97,17.25,51.96,0.61,23.6,2.03,0.27,0.51
Chandgad,15.9012,74.2467,733.0,2001,5,27.27,42.25,20.44,64.28,2.0,23.36,3.51,0.32,0.53
Chandgad,15.9012,74.2467,733.0,2001,6,24.04,31.76,20.45,83.31,7.04,15.48,5.0,0.66,0.65
Chandgad,15.9012,74.2467,733.0,2001,7,23.12,27.7,19.53,88.35,10.13,13.28,4.92,0.82,0.82
Chandgad,15.9012,74.2467,733.0,2001,8,22.66,27.19,19.78,90.61,7.17,13.65,4.29,0.87,0.89
Chandgad,15.9012,74.2467,733.0,2001,9,23.19,29.12,18.95,86.76,2.7,18.61,2.33,0.79,0.79
Chandgad,15.9012,74.2467,733.0,2001,10,22.7,30.08,14.49,81.77,2.49,17.21,2.1,0.77,0.77
Chandgad,15.9012,74.2467,733.0,2001,11,22.9,31.77,13.89,68.51,0.55,18.94,2.09,0.59,0.61
Chandgad,15.9012,74.2467,733.0,2001,12,21.98,32.6,12.86,51.52,0.03,18.02,2.43,0.4,0.53
Chandgad,15.9012,74.2467,733.0,2001,13,24.21,42.25,12.86,66.48,2.75,18.99,2.89,0.51,0.64
Chandgad,15.9012,74.2467,733.0,2002,1,22.11,34.99,10.6,50.36,0.01,19.53,2.21,0.23,0.51
Chandgad,15.9012,74.2467,733.0,2002,2,25.35,36.86,15.77,42.05,0.01,21.38,1.86,0.16,0.51
Chandgad,15.9012,74.2467,733.0,2002,3,27.8,40.41,16.9,44.38,0.01,24.16,1.99,0.13,0.5
Chandgad,15.9012,74.2467,733.0,2002,4,29.74,41.49,18.8,49.32,0.31,24.84,2.12,0.2,0.51
Chandgad,15.9012,74.2467,733.0,2002,5,27.65,41.74,20.41,67.41,1.31,22.89,3.17,0.4,0.52
Chandgad,15.9012,74.2467,733.0,2002,6,24.54,33.51,21.36,85.93,13.34,14.7,3.98,0.75,0.73
Chandgad,15.9012,74.2467,733.0,2002,7,23.54,28.25,20.55,87.51,4.6,15.15,4.61,0.82,0.84
Chandgad,15.9012,74.2467,733.0,2002,8,22.88,28.09,19.3,89.61,9.23,13.32,4.46,0.86,0.88
Chandgad,15.9012,74.2467,733.0,2002,9,23.13,31.36,18.29,85.01,1.51,20.22,2.56,0.77,0.79
Chandgad,15.9012,74.2467,733.0,2002,10,24.0,33.16,17.52,79.39,4.09,17.06,1.87,0.74,0.72
Chandgad,15.9012,74.2467,733.0,2002,11,23.26,33.86,14.69,62.73,0.1,19.5,1.77,0.55,0.6
Chandgad,15.9012,74.2467,733.0,2002,12,22.44,33.58,13.49,48.73,0.0,18.33,1.9,0.35,0.52
Chandgad,15.9012,74.2467,733.0,2002,13,24.69,41.74,10.6,66.18,2.89,19.23,2.72,0.5,0.64
Chandgad,15.9012,74.2467,733.0,2003,1,23.61,35.24,12.68,47.0,0.0,18.38,1.66,0.2,0.51
Chandgad,15.9012,74.2467,733.0,2003,2,25.76,37.73,15.32,44.94,0.07,22.05,1.78,0.18,0.51
Chandgad,15.9012,74.2467,733.0,2003,3,27.61,39.65,16.0,45.33,0.41,23.43,2.0,0.22,0.51
Chandgad,15.9012,74.2467,733.0,2003,4,29.2,40.97,18.3,49.41,1.04,24.83,2.0,0.31,0.51
Chandgad,15.9012,74.2467,733.0,2003,5,28.82,41.09,19.76,57.99,0.41,25.41,3.44,0.27,0.51
Chandgad,15.9012,74.2467,733.0,2003,6,25.43,39.13,20.44,80.01,10.15,16.1,4.1,0.56,0.64
Chandgad,15.9012,74.2467,733.0,2003,7,23.6,27.46,20.99,90.68,9.18,14.08,4.34,0.87,0.88
Chandgad,15.9012,74.2467,733.0,2003,8,23.36,27.79,20.85,89.49,5.15,14.77,4.05,0.84,0.86
Chandgad,15.9012,74.2467,733.0,2003,9,23.24,30.52,19.2,86.59,2.28,16.84,3.13,0.78,0.8
Chandgad,15.9012,74.2467,733.0,2003,10,23.57,31.06,14.42,80.05,2.99,18.89,1.53,0.73,0.72
Chandgad,15.9012,74.2467,733.0,2003,11,23.21,32.61,13.64,63.62,0.08,19.09,2.02,0.55,0.6
Chandgad,15.9012,74.2467,733.0,2003,12,22.21,32.87,12.43,46.73,0.05,18.91,2.12,0.36,0.52
Chandgad,15.9012,74.2467,733.0,2003,13,24.96,41.09,12.43,65.27,2.66,19.38,2.69,0.49,0.63
Chandgad,15.9012,74.2467,733.0,2004,1,22.46,34.31,12.76,49.78,0.0,19.34,1.88,0.21,0.51
Chandgad,15.9012,74.2467,733.0,2004,2,24.97,37.89,13.33,38.88,0.01,22.63,1.73,0.15,0.5
Chandgad,15.9012,74.2467,733.0,2004,3,28.49,40.51,17.62,44.57,0.02,24.91,1.79,0.12,0.5
Chandgad,15.9012,74.2467,733.0,2004,4,28.86,41.75,18.21,51.26,0.53,25.48,2.31,0.24,0.51
Chandgad,15.9012,74.2467,733.0,2004,5,26.19,38.74,20.75,73.64,4.96,19.5,3.11,0.55,0.56
Chandgad,15.9012,74.2467,733.0,2004,6,23.76,30.0,20.77,88.45,11.07,15.34,4.39,0.82,0.8
Chandgad,15.9012,74.2467,733.0,2004,7,23.24,28.35,20.17,89.39,7.65,14.47,4.05,0.85,0.86
Chandgad,15.9012,74.2467,733.0,2004,8,22.73,27.38,19.61,90.63,9.84,13.91,4.89,0.9,0.91
Chandgad,15.9012,74.2467,733.0,2004,9,23.0,29.17,18.84,88.15,3.61,16.96,2.21,0.82,0.83
Chandgad,15.9012,74.2467,733.0,2004,10,22.98,31.01,14.8,79.36,1.43,19.91,2.17,0.74,0.74
Chandgad,15.9012,74.2467,733.0,2004,11,22.68,32.11,13.23,62.59,0.64,18.79,2.3,0.56,0.6
Chandgad,15.9012,74.2467,733.0,2004,12,21.65,32.68,12.01,45.18,0.0,19.54,2.38,0.35,0.53
Chandgad,15.9012,74.2467,733.0,2004,13,24.24,41.75,12.01,66.91,3.32,19.21,2.77,0.53,0.65
Chandgad,15.9012,74.2467,733.0,2005,1,23.06,34.73,12.03,46.51,0.03,18.74,1.76,0.19,0.51
Chandgad,15.9012,74.2467,733.0,2005,2,24.9,38.4,13.04,43.37,0.0,22.61,1.98,0.15,0.5
Chandgad,15.9012,74.2467,733.0,2005,3,26.95,40.42,14.93,45.19,0.02,24.67,2.05,0.13,0.5
Chandgad,15.9012,74.2467,733.0,2005,4,28.22,40.14,18.04,53.87,1.52,22.97,1.8,0.34,0.52
Chandgad,15.9012,74.2467,733.0,2005,5,28.01,41.35,19.21,61.08,1.45,23.74,2.86,0.37,0.52
Chandgad,15.9012,74.2467,733.0,2005,6,24.79,34.24,20.27,85.11,14.3,15.82,3.98,0.72,0.7
Chandgad,15.9012,74.2467,733.0,2005,7,23.41,26.84,20.68,92.55,18.87,12.8,4.54,0.93,0.94
Chandgad,15.9012,74.2467,733.0,2005,8,22.9,27.65,19.89,92.27,10.1,13.99,4.12,0.94,0.97
Chandgad,15.9012,74.2467,733.0,2005,9,23.04,28.62,19.26,91.79,10.86,13.6,3.29,0.93,0.96
Chandgad,15.9012,74.2467,733.0,2005,10,22.77,29.23,14.57,85.32,3.72,18.18,1.67,0.89,0.92
Chandgad,15.9012,74.2467,733.0,2005,11,19.45,27.51,11.23,75.43,0.07,19.31,2.37,0.76,0.75
Chandgad,15.9012,74.2467,733.0,2005,12,20.33,29.93,10.88,62.01,0.0,18.42,2.09,0.57,0.6
Chandgad,15.9012,74.2467,733.0,2005,13,23.98,41.35,10.88,69.68,5.1,18.72,2.71,0.58,0.7
Chandgad,15.9012,74.2467,733.0,2006,1,22.14,34.58,10.94,44.72,0.0,20.05,2.1,0.37,0.53
Chandgad,15.9012,74.2467,733.0,2006,2,24.89,37.91,13.45,36.77,0.0,23.25,1.86,0.17,0.51
Chandgad,15.9012,74.2467,733.0,2006,3,26.06,39.34,14.5,52.03,0.7,24.22,2.0,0.29,0.51
Chandgad,15.9012,74.2467,733.0,2006,4,28.46,40.89,18.67,50.58,0.13,24.94,2.62,0.19,0.51
Chandgad,15.9012,74.2467,733.0,2006,5,27.69,40.37,21.05,64.73,8.4,21.66,3.1,0.38,0.54
Chandgad,15.9012,74.2467,733.0,2006,6,23.87,28.76,20.46,89.53,12.89,16.3,3.46,0.87,0.87
Chandgad,15.9012,74.2467,733.0,2006,7,22.98,26.8,20.24,91.4,11.95,12.66,5.49,0.92,0.94
Chandgad,15.9012,74.2467,733.0,2006,8,22.46,27.11,19.54,92.02,11.45,13.21,4.48,0.94,0.96
Chandgad,15.9012,74.2467,733.0,2006,9,23.28,29.93,19.23,90.2,7.5,16.84,2.53,0.9,0.91
Chandgad,15.9012,74.2467,733.0,2006,10,23.12,29.25,17.13,84.02,4.55,17.95,2.17,0.87,0.89
Chandgad,15.9012,74.2467,733.0,2006,11,22.05,28.71,15.35,82.45,1.25,16.43,2.08,0.74,0.72
Chandgad,15.9012,74.2467,733.0,2006,12,20.53,30.68,11.46,63.64,0.0,18.33,2.21,0.57,0.6
Chandgad,15.9012,74.2467,733.0,2006,13,23.95,40.89,10.94,70.36,4.94,18.79,2.85,0.6,0.71
Chandgad,15.9012,74.2467,733.0,2007,1,22.47,34.13,11.89,47.13,0.0,19.53,1.59,0.37,0.53
Chandgad,15.9012,74.2467,733.0,2007,2,23.95,36.37,12.38,49.86,0.0,22.27,1.94,0.19,0.51
Chandgad,15.9012,74.2467,733.0,2007,3,27.66,40.03,15.82,46.13,0.01,23.31,2.03,0.14,0.5
Chandgad,15.9012,74.2467,733.0,2007,4,29.18,41.21,19.01,51.9,0.84,24.09,1.97,0.28,0.51
Chandgad,15.9012,74.2467,733.0,2007,5,27.47,39.76,20.4,66.22,2.25,23.17,2.98,0.41,0.53
Chandgad,15.9012,74.2467,733.0,2007,6,24.62,35.35,20.3,86.42,20.77,14.31,4.09,0.75,0.73
Chandgad,15.9012,74.2467,733.0,2007,7,23.47,27.98,20.22,91.78,13.52,13.15,4.47,0.94,0.96
Chandgad,15.9012,74.2467,733.0,2007,8,22.96,27.16,20.31,92.36,14.44,13.0,4.11,0.94,0.97
Chandgad,15.9012,74.2467,733.0,2007,9,23.07,28.73,19.08,91.48,10.06,14.38,2.93,0.93,0.96
Chandgad,15.9012,74.2467,733.0,2007,10,22.59,28.84,15.18,83.57,1.44,16.67,1.82,0.87,0.88
Chandgad,15.9012,74.2467,733.0,2007,11,20.31,28.0,9.87,74.53,1.31,19.32,2.04,0.75,0.74
Chandgad,15.9012,74.2467,733.0,2007,12,21.37,32.47,12.64,64.37,0.02,17.54,2.13,0.56,0.6
Chandgad,15.9012,74.2467,733.0,2007,13,24.09,41.21,9.87,70.59,5.4,18.37,2.68,0.6,0.7
Chandgad,15.9012,74.2467,733.0,2008,1,21.61,33.39,10.5,48.04,0.0,20.07,1.9,0.35,0.52
Chandgad,15.9012,74.2467,733.0,2008,2,23.45,36.23,11.41,49.14,0.41,20.88,1.84,0.28,0.51
Chandgad,15.9012,74.2467,733.0,2008,3,25.95,37.3,16.19,52.5,2.41,21.75,1.6,0.37,0.53
Chandgad,15.9012,74.2467,733.0,2008,4,27.31,39.67,15.2,58.26,0.99,24.89,1.91,0.46,0.53
Chandgad,15.9012,74.2467,733.0,2008,5,27.0,38.31,20.13,65.38,1.83,24.21,3.26,0.33,0.52
Chandgad,15.9012,74.2467,733.0,2008,6,24.1,31.98,20.48,86.41,9.76,14.33,4.41,0.75,0.73
Chandgad,15.9012,74.2467,733.0,2008,7,23.58,28.42,20.57,87.95,7.5,14.94,4.28,0.81,0.8
Chandgad,15.9012,74.2467,733.0,2008,8,22.95,28.97,19.08,90.97,13.13,13.77,3.69,0.91,0.92
Chandgad,15.9012,74.2467,733.0,2008,9,22.8,28.77,17.81,89.82,7.8,16.23,2.73,0.89,0.91
Chandgad,15.9012,74.2467,733.0,2008,10,22.93,29.84,13.8,79.48,1.34,19.27,2.0,0.8,0.8
Chandgad,15.9012,74.2467,733.0,2008,11,22.45,32.21,13.56,67.13,0.69,17.73,2.36,0.6,0.62
Chandgad,15.9012,74.2467,733.0,2008,12,21.87,32.22,11.76,57.71,0.21,18.22,2.08,0.48,0.56
Chandgad,15.9012,74.2467,733.0,2008,13,23.83,39.67,10.5,69.44,3.85,18.85,2.67,0.59,0.66
Chandgad,15.9012,74.2467,733.0,2009,1,23.1,36.15,13.12,45.02,0.0,20.13,1.94,0.27,0.51
Chandgad,15.9012,74.2467,733.0,2009,2,25.69,39.3,14.86,41.3,0.0,22.29,1.62,0.15,0.51
Chandgad,15.9012,74.2467,733.0,2009,3,28.04,39.33,17.83,42.9,0.19,22.84,1.85,0.17,0.51
Chandgad,15.9012,74.2467,733.0,2009,4,29.18,41.54,19.67,50.87,0.39,23.59,2.24,0.26,0.51
Chandgad,15.9012,74.2467,733.0,2009,5,27.85,40.24,20.63,62.74,1.24,23.4,3.04,0.38,0.52
Chandgad,15.9012,74.2467,733.0,2009,6,24.55,31.76,20.43,83.07,7.88,16.76,3.53,0.65,0.64
Chandgad,15.9012,74.2467,733.0,2009,7,23.17,27.35,20.41,91.63,20.49,11.93,5.7,0.92,0.92
Chandgad,15.9012,74.2467,733.0,2009,8,23.25,28.92,20.29,90.17,5.67,15.68,3.41,0.88,0.9
Chandgad,15.9012,74.2467,733.0,2009,9,23.52,29.28,19.95,89.67,8.49,14.74,2.44,0.89,0.91
Chandgad,15.9012,74.2467,733.0,2009,10,22.56,28.66,14.35,82.41,5.35,17.43,2.1,0.89,0.9
Chandgad,15.9012,74.2467,733.0,2009,11,21.8,28.19,12.23,81.87,2.86,16.33,2.32,0.78,0.77
Chandgad,15.9012,74.2467,733.0,2009,12,21.31,29.64,13.35,71.69,0.29,16.49,1.96,0.63,0.64
Chandgad,15.9012,74.2467,733.0,2009,13,24.49,41.54,12.23,69.6,4.43,18.44,2.69,0.58,0.69
Chandgad,15.9012,74.2467,733.0,2010,1,22.18,32.18,11.62,63.61,0.45,17.6,1.65,0.52,0.56
Chandgad,15.9012,74.2467,733.0,2010,2,24.96,37.84,14.14,49.45,0.0,21.52,1.91,0.3,0.52
Chandgad,15.9012,74.2467,733.0,2010,3,28.37,39.72,17.55,43.02,0.0,22.73,2.07,0.15,0.5
Chandgad,15.9012,74.2467,733.0,2010,4,28.97,41.2,17.61,52.5,0.56,23.77,2.02,0.23,0.51
Chandgad,15.9012,74.2467,733.0,2010,5,28.69,39.95,21.74,62.69,0.86,23.01,3.13,0.28,0.51
Chandgad,15.9012,74.2467,733.0,2010,6,25.01,36.35,21.18,83.25,12.93,17.18,3.83,0.71,0.7
Chandgad,15.9012,74.2467,733.0,2010,7,23.24,27.85,19.11,91.25,18.07,12.27,4.23,0.9,0.91
Chandgad,15.9012,74.2467,733.0,2010,8,23.12,28.06,20.4,91.97,10.38,14.14,3.81,0.92,0.95
Chandgad,15.9012,74.2467,733.0,2010,9,23.24,28.46,19.1,90.38,8.22,15.79,2.64,0.92,0.95
Chandgad,15.9012,74.2467,733.0,2010,10,23.03,29.01,15.29,87.59,4.09,16.37,1.95,0.89,0.91
Chandgad,15.9012,74.2467,733.0,2010,11,22.37,27.72,16.13,87.0,3.2,15.58,1.86,0.85,0.85
Chandgad,15.9012,74.2467,733.0,2010,12,19.7,27.92,9.93,74.18,0.04,17.13,1.91,0.71,0.7
Chandgad,15.9012,74.2467,733.0,2010,13,24.4,41.2,9.93,73.21,4.93,18.06,2.59,0.62,0.72
Chandgad,15.9012,74.2467,733.0,2011,1,21.07,33.15,10.15,53.13,0.0,20.29,1.9,0.51,0.58
Chandgad,15.9012,74.2467,733.0,2011,2,23.2,35.52,12.34,50.79,0.03,22.18,1.9,0.31,0.52
Chandgad,15.9012,74.2467,733.0,2011,3,27.66,39.71,16.83,41.93,0.0,24.4,1.94,0.16,0.51
Chandgad,15.9012,74.2467,733.0,2011,4,27.59,39.9,15.38,54.98,0.99,23.64,2.16,0.3,0.51
Chandgad,15.9012,74.2467,733.0,2011,5,27.59,39.33,20.56,62.73,1.48,23.12,3.08,0.36,0.52
Chandgad,15.9012,74.2467,733.0,2011,6,24.39,29.9,20.68,84.69,8.18,12.88,4.97,0.69,0.67
Chandgad,15.9012,74.2467,733.0,2011,7,23.18,27.93,18.95,89.72,14.2,12.63,4.55,0.86,0.85
Chandgad,15.9012,74.2467,733.0,2011,8,22.9,26.79,19.3,91.55,12.99,12.64,4.17,0.91,0.92
Chandgad,15.9012,74.2467,733.0,2011,9,22.75,28.95,17.73,90.33,6.65,16.57,3.08,0.9,0.92
Chandgad,15.9012,74.2467,733.0,2011,10,23.31,29.44,17.82,84.38,3.26,18.31,1.82,0.81,0.81
Chandgad,15.9012,74.2467,733.0,2011,11,22.15,31.62,12.97,67.64,0.28,18.27,2.49,0.65,0.66
Chandgad,15.9012,74.2467,733.0,2011,12,22.23,32.77,11.22,51.28,0.0,18.18,2.18,0.45,0.55
Chandgad,15.9012,74.2467,733.0,2011,13,24.01,39.9,10.15,68.68,4.04,18.57,2.86,0.58,0.67
Chandgad,15.9012,74.2467,733.0,2012,1,22.17,34.41,11.14,48.81,0.0,19.7,1.83,0.25,0.51
Chandgad,15.9012,74.2467,733.0,2012,2,25.05,38.29,14.87,35.77,0.0,22.32,1.87,0.15,0.51
Chandgad,15.9012,74.2467,733.0,2012,3,26.73,40.1,11.37,39.9,0.0,24.33,1.99,0.12,0.5
Chandgad,15.9012,74.2467,733.0,2012,4,28.18,40.0,18.99,55.3,1.39,22.8,1.95,0.36,0.52
Chandgad,15.9012,74.2467,733.0,2012,5,28.06,40.15,19.27,59.22,0.44,23.31,3.44,0.29,0.51
Chandgad,15.9012,74.2467,733.0,2012,6,24.63,36.28,20.29,80.62,10.96,16.42,4.24,0.63,0.65
Chandgad,15.9012,74.2467,733.0,2012,7,23.35,27.9,20.29,89.66,9.96,13.04,4.55,0.86,0.87
Chandgad,15.9012,74.2467,733.0,2012,8,23.09,27.98,19.63,90.67,8.94,14.1,4.26,0.88,0.89
Chandgad,15.9012,74.2467,733.0,2012,9,23.0,29.62,18.15,89.01,4.54,16.39,3.06,0.85,0.87
Chandgad,15.9012,74.2467,733.0,2012,10,23.25,30.52,15.85,76.94,2.18,18.24,2.05,0.77,0.78
Chandgad,15.9012,74.2467,733.0,2012,11,22.55,32.19,10.99,70.9,0.85,17.0,1.42,0.63,0.64
Chandgad,15.9012,74.2467,733.0,2012,12,22.71,33.05,13.22,56.15,0.0,18.42,1.98,0.42,0.55
Chandgad,15.9012,74.2467,733.0,2012,13,24.39,40.15,10.99,66.16,3.28,18.83,2.73,0.52,0.65
Chandgad,15.9012,74.2467,733.0,2013,1,23.32,34.48,13.57,45.76,0.01,19.69,1.58,0.24,0.51
Chandgad,15.9012,74.2467,733.0,2013,2,25.36,36.61,13.14,45.02,0.18,21.31,1.84,0.2,0.51
Chandgad,15.9012,74.2467,733.0,2013,3,27.52,39.54,15.66,42.94,0.05,23.41,2.26,0.17,0.51
Chandgad,15.9012,74.2467,733.0,2013,4,27.94,40.65,17.22,53.15,0.5,25.35,2.59,0.18,0.5
Chandgad,15.9012,74.2467,733.0,2013,5,27.52,39.07,19.62,65.4,1.93,22.23,3.23,0.43,0.52
Chandgad,15.9012,74.2467,733.0,2013,6,24.13,30.37,21.4,87.08,11.18,13.52,4.75,0.76,0.73
Chandgad,15.9012,74.2467,733.0,2013,7,22.92,26.65,20.26,92.33,17.91,10.36,5.4,0.91,0.91
Chandgad,15.9012,74.2467,733.0,2013,8,22.73,27.56,20.12,90.74,5.61,14.46,3.96,0.9,0.92
Chandgad,15.9012,74.2467,733.0,2013,9,22.92,29.06,19.56,90.35,7.71,15.28,2.53,0.88,0.89
Chandgad,15.9012,74.2467,733.0,2013,10,22.83,29.67,15.27,86.63,2.72,17.06,2.01,0.84,0.85
Chandgad,15.9012,74.2467,733.0,2013,11,21.76,29.76,12.73,73.37,0.04,18.17,1.94,0.69,0.69
Chandgad,15.9012,74.2467,733.0,2013,12,20.85,31.84,10.79,55.27,0.0,19.06,2.01,0.48,0.57
Chandgad,15.9012,74.2467,733.0,2013,13,24.14,40.65,10.79,69.12,4.01,18.3,2.85,0.56,0.68
Chandgad,15.9012,74.2467,733.0,2014,1,22.72,32.77,13.51,52.99,0.0,17.87,1.95,0.31,0.52
Chandgad,15.9012,74.2467,733.0,2014,2,23.79,35.83,12.52,49.97,0.04,20.96,2.13,0.18,0.51
Chandgad,15.9012,74.2467,733.0,2014,3,26.78,40.17,12.05,45.05,0.32,23.44,2.03,0.24,0.51
Chandgad,15.9012,74.2467,733.0,2014,4,29.04,39.97,17.79,47.71,0.46,22.67,1.92,0.23,0.51
Chandgad,15.9012,74.2467,733.0,2014,5,27.71,39.53,19.46,63.82,3.29,22.74,2.26,0.49,0.55
