District_Name,Year,Month,Temperature_C,Humidity_pct,Rain_mm_per_day
Raigad,2013,6,27.51,86.41,31.05
Raigad,2013,7,25.94,91.67,28.47
Raigad,2013,8,25.76,89.88,7.7
Raigad,2013,9,26.22,88.6,10.5
Raigad,2013,10,26.22,82.0,2.86
Raigad,2013,11,24.46,71.14,0.14
Raigad,2013,12,22.84,60.91,0.07
Raigad,2013,13,26.41,69.51,6.77
Raigad,2014,1,23.15,56.91,0.02
Raigad,2014,2,24.79,48.44,0.01
Raigad,2014,3,28.46,45.22,0.13
Raigad,2014,4,30.78,48.89,0.07
Raigad,2014,5,31.47,56.52,0.41
Raigad,2014,6,30.46,68.07,2.53
Raigad,2014,7,27.21,86.6,41.88
Raigad,2014,8,26.19,90.45,20.02
Raigad,2014,9,26.17,86.91,9.38
Raigad,2014,10,26.66,75.36,0.97
Raigad,2014,11,25.11,67.06,0.65
Raigad,2014,12,23.07,54.41,0.61
Raigad,2014,13,26.97,65.52,6.48
Raigad,2015,1,22.88,53.44,0.03
Raigad,2015,2,25.97,43.43,0.06
Raigad,2015,3,28.03,50.36,1.62
Raigad,2015,4,30.07,56.22,0.06
Raigad,2015,5,31.4,61.29,1.09
Raigad,2015,6,28.35,80.54,26.8
Raigad,2015,7,26.95,86.62,9.09
Raigad,2015,8,26.53,87.4,3.96
Raigad,2015,9,26.51,84.46,10.29
Raigad,2015,10,27.46,75.88,2.33
Raigad,2015,11,25.39,69.43,0.98
Raigad,2015,12,23.88,52.73,0.0
Raigad,2015,13,26.95,66.94,4.68
Raigad,2016,1,23.49,45.48,0.01
Raigad,2016,2,25.65,50.44,0.68
Raigad,2016,3,29.19,47.83,0.13
Raigad,2016,4,30.52,53.82,0.05
Raigad,2016,5,31.46,61.31,0.3
Raigad,2016,6,29.21,77.23,17.64
Raigad,2016,7,26.3,91.17,32.07
Raigad,2016,8,25.89,90.72,22.76
Raigad,2016,9,25.62,90.0,20.22
Raigad,2016,10,24.98,78.89,3.24
Raigad,2016,11,23.03,61.15,0.0
Raigad,2016,12,23.35,53.87,0.0
Raigad,2016,13,26.56,66.87,8.12
Raigad,2017,1,23.34,48.83,0.0
Raigad,2017,2,26.96,37.84,0.0
Raigad,2017,3,28.45,46.6,0.06
Raigad,2017,4,30.36,53.13,0.01
Raigad,2017,5,31.54,59.1,0.43
Raigad,2017,6,28.54,82.24,19.75
Raigad,2017,7,26.63,89.94,32.79
Raigad,2017,8,26.16,89.93,21.57
Raigad,2017,9,26.7,88.39,15.73
Raigad,2017,10,26.64,77.32,4.4
Raigad,2017,11,23.55,67.16,0.03
Raigad,2017,12,22.3,66.65,1.52
Raigad,2017,13,26.76,67.44,8.08
Raigad,2018,1,23.07,54.45,0.07
Raigad,2018,2,26.01,44.69,0.23
Raigad,2018,3,29.21,42.51,0.05
Raigad,2018,4,30.89,51.32,0.03
Raigad,2018,5,31.38,59.21,0.17
Raigad,2018,6,28.59,81.75,17.96
Raigad,2018,7,26.3,91.0,31.31
Raigad,2018,8,25.74,89.94,13.67
Raigad,2018,9,25.94,85.51,3.32
Raigad,2018,10,26.92,69.41,0.7
Raigad,2018,11,25.81,58.87,0.22
Raigad,2018,12,23.39,46.4,0.01
Raigad,2018,13,26.94,64.7,5.69
Raigad,2019,1,23.38,34.59,0.01
Raigad,2019,2,25.35,40.49,0.01
Raigad,2019,3,28.04,43.84,0.02
Raigad,2019,4,30.88,52.8,0.12
Raigad,2019,5,31.03,58.28,0.01
Raigad,2019,6,29.84,73.44,14.56
Raigad,2019,7,26.93,90.82,35.39
Raigad,2019,8,26.27,90.75,21.28
Raigad,2019,9,26.32,91.42,31.32
Raigad,2019,10,26.39,84.44,6.22
Raigad,2019,11,25.18,78.56,1.78
Raigad,2019,12,23.91,76.75,0.09
Raigad,2019,13,26.96,68.18,9.28
Raigad,2020,1,21.67,67.73,0.01
Raigad,2020,2,25.17,49.88,0.01
Raigad,2020,3,27.62,49.34,0.13
Raigad,2020,4,31.56,51.15,0.17
Raigad,2020,5,32.2,57.28,0.24
Raigad,2020,6,28.13,82.85,15.44
Raigad,2020,7,26.93,90.18,25.12
Raigad,2020,8,26.35,92.3,38.82
Raigad,2020,9,26.52,90.18,12.14
Raigad,2020,10,26.94,82.78,5.82
Raigad,2020,11,24.84,75.99,0.02
Raigad,2020,12,23.24,69.43,0.39
Raigad,2020,13,26.76,71.67,8.25
Raigad,2021,1,24.23,61.76,0.27
Raigad,2021,2,25.35,48.28,0.41
Raigad,2021,3,29.88,37.32,0.07
Raigad,2021,4,31.06,51.04,0.26
Raigad,2021,5,30.72,65.07,10.6
Raigad,2021,6,27.82,86.38,21.88
Raigad,2021,7,26.86,89.71,33.94
Raigad,2021,8,26.2,88.87,12.21
Raigad,2021,9,26.22,91.12,19.06
Raigad,2021,10,26.27,81.4,2.35
Raigad,2021,11,25.42,78.9,1.66
Raigad,2021,12,22.42,75.31,2.28
Raigad,2021,13,26.88,71.39,8.8
Raigad,2022,1,21.28,67.96,0.07
Raigad,2022,2,23.56,56.72,0.01
Raigad,2022,3,29.83,41.7,0.2
Raigad,2022,4,31.74,50.69,0.13
Raigad,2022,5,31.18,61.81,0.27
Raigad,2022,6,28.89,76.63,11.25
Raigad,2022,7,26.35,90.49,40.4
Raigad,2022,8,26.09,90.16,18.64
Raigad,2022,9,26.2,90.01,17.38
Raigad,2022,10,25.41,82.64,6.08
Raigad,2022,11,23.23,72.32,0.02
Raigad,2022,12,23.79,68.69,0.18
Raigad,2022,13,26.47,70.92,7.96
Raigad,2023,1,22.2,58.51,0.01
Raigad,2023,2,26.46,32.89,0.01
Raigad,2023,3,28.35,44.47,0.52
Raigad,2023,4,30.76,47.4,0.31
Raigad,2023,5,31.29,58.09,0.37
Raigad,2023,6,29.7,73.54,15.1
Raigad,2023,7,26.7,91.28,45.34
Raigad,2023,8,26.27,88.92,7.26
Raigad,2023,9,26.6,89.95,16.12
Raigad,2023,10,26.52,77.09,0.82
Raigad,2023,11,25.16,73.49,1.02
Raigad,2023,12,24.12,64.6,0.02
Raigad,2023,13,27.0,66.92,7.29
Ratnagiri,1997,1,25.58,60.9,0.08
Ratnagiri,1997,2,25.11,63.57,0.0
Ratnagiri,1997,3,27.8,68.73,0.07
Ratnagiri,1997,4,27.97,70.67,0.28
Ratnagiri,1997,5,28.63,74.5,0.15
Ratnagiri,1997,6,28.43,82.24,22.83
Ratnagiri,1997,7,27.33,86.82,23.18
Ratnagiri,1997,8,26.63,87.89,20.54
Ratnagiri,1997,9,26.87,81.93,3.35
Ratnagiri,1997,10,28.3,74.95,1.12
Ratnagiri,1997,11,28.5,72.52,1.77
Ratnagiri,1997,12,26.26,71.73,3.16
Ratnagiri,1997,13,27.29,74.77,6.42
Ratnagiri,1998,1,26.25,63.35,0.0
Ratnagiri,1998,2,26.21,63.39,0.07
Ratnagiri,1998,3,26.86,69.22,0.02
Ratnagiri,1998,4,29.26,72.59,0.02
Ratnagiri,1998,5,30.16,74.73,0.42
Ratnagiri,1998,6,28.93,81.17,23.28
Ratnagiri,1998,7,27.34,87.91,21.9
Ratnagiri,1998,8,27.41,87.9,19.29
Ratnagiri,1998,9,27.45,85.54,12.84
Ratnagiri,1998,10,27.18,81.59,4.58
Ratnagiri,1998,11,26.67,71.14,1.45
Ratnagiri,1998,12,25.37,65.53,0.05
Ratnagiri,1998,13,27.43,75.41,7.02
Ratnagiri,1999,1,25.14,62.49,0.0
Ratnagiri,1999,2,27.27,63.5,0.05
Ratnagiri,1999,3,27.84,67.53,0.01
Ratnagiri,1999,4,27.95,77.09,0.02
Ratnagiri,1999,5,28.29,79.7,6.09
Ratnagiri,1999,6,27.89,83.4,23.04
Ratnagiri,1999,7,27.24,86.53,21.65
Ratnagiri,1999,8,26.65,85.68,4.32
Ratnagiri,1999,9,26.6,85.5,6.76
Ratnagiri,1999,10,27.32,79.62,3.56
Ratnagiri,1999,11,26.43,69.5,0.01
Ratnagiri,1999,12,26.27,59.61,0.0
Ratnagiri,1999,13,27.07,75.06,5.48
Ratnagiri,2000,1,26.37,59.87,0.0
Ratnagiri,2000,2,25.26,65.21,0.03
Ratnagiri,2000,3,26.65,67.77,0.0
Ratnagiri,2000,4,28.35,76.2,0.09
Ratnagiri,2000,5,28.39,79.01,4.23
Ratnagiri,2000,6,27.78,84.92,16.34
Ratnagiri,2000,7,26.76,85.66,19.98
Ratnagiri,2000,8,26.76,86.24,15.74
Ratnagiri,2000,9,26.85,85.54,3.4
Ratnagiri,2000,10,27.46,79.5,3.56
Ratnagiri,2000,11,27.36,68.25,0.32
Ratnagiri,2000,12,26.24,58.82,0.71
Ratnagiri,2000,13,27.02,74.76,5.4
Ratnagiri,2001,1,25.91,63.89,0.02
Ratnagiri,2001,2,26.14,63.45,0.0
Ratnagiri,2001,3,26.57,69.31,0.0
Ratnagiri,2001,4,28.6,72.2,0.26
Ratnagiri,2001,5,28.94,77.49,3.88
Ratnagiri,2001,6,27.75,84.08,11.64
Ratnagiri,2001,7,26.76,87.57,12.76
Ratnagiri,2001,8,26.47,87.53,13.18
Ratnagiri,2001,9,26.59,86.19,7.84
Ratnagiri,2001,10,27.09,80.85,3.07
Ratnagiri,2001,11,27.41,69.45,0.21
Ratnagiri,2001,12,27.26,58.96,0.01
Ratnagiri,2001,13,27.13,75.14,4.44
Ratnagiri,2002,1,25.6,61.41,0.01
Ratnagiri,2002,2,26.91,63.05,0.06
Ratnagiri,2002,3,28.33,68.18,0.01
Ratnagiri,2002,4,29.09,71.63,0.16
Ratnagiri,2002,5,29.52,75.84,2.16
Ratnagiri,2002,6,28.75,82.01,26.01
Ratnagiri,2002,7,27.53,84.07,7.74
Ratnagiri,2002,8,26.74,86.21,15.5
Ratnagiri,2002,9,26.88,82.15,3.65
Ratnagiri,2002,10,28.15,77.03,4.4
Ratnagiri,2002,11,27.56,66.67,0.45
Ratnagiri,2002,12,26.98,60.14,0.03
Ratnagiri,2002,13,27.67,73.26,5.03
Ratnagiri,2003,1,26.7,62.25,0.02
Ratnagiri,2003,2,26.96,64.97,0.03
Ratnagiri,2003,3,27.88,65.97,0.03
Ratnagiri,2003,4,29.02,71.37,0.18
Ratnagiri,2003,5,29.29,75.34,0.13
Ratnagiri,2003,6,28.95,81.51,18.77
Ratnagiri,2003,7,27.86,86.03,19.39
Ratnagiri,2003,8,27.51,84.17,8.11
Ratnagiri,2003,9,27.18,83.15,4.16
Ratnagiri,2003,10,28.28,73.69,1.42
Ratnagiri,2003,11,28.01,66.54,0.21
Ratnagiri,2003,12,27.01,58.11,0.0
Ratnagiri,2003,13,27.89,72.79,4.39
Ratnagiri,2004,1,26.06,61.08,0.01
Ratnagiri,2004,2,27.07,61.73,0.0
Ratnagiri,2004,3,28.77,69.7,0.01
Ratnagiri,2004,4,28.83,72.68,0.17
Ratnagiri,2004,5,29.51,75.22,5.22
Ratnagiri,2004,6,28.07,83.56,23.41
Ratnagiri,2004,7,27.65,84.2,15.98
Ratnagiri,2004,8,26.57,86.94,15.89
Ratnagiri,2004,9,26.91,85.43,5.94
Ratnagiri,2004,10,27.13,77.96,0.99
Ratnagiri,2004,11,27.7,67.85,0.5
Ratnagiri,2004,12,26.31,61.9,0.0
Ratnagiri,2004,13,27.55,74.05,5.69
Ratnagiri,2005,1,25.62,62.4,0.12
Ratnagiri,2005,2,25.96,65.72,0.0
Ratnagiri,2005,3,26.96,70.28,0.01
Ratnagiri,2005,4,29.0,70.33,0.34
Ratnagiri,2005,5,29.16,75.95,0.97
Ratnagiri,2005,6,29.19,80.86,18.28
Ratnagiri,2005,7,27.77,86.41,25.15
Ratnagiri,2005,8,26.94,86.99,16.72
Ratnagiri,2005,9,26.71,88.28,14.48
Ratnagiri,2005,10,27.31,77.66,3.17
Ratnagiri,2005,11,25.78,69.95,0.03
Ratnagiri,2005,12,25.9,63.01,0.02
Ratnagiri,2005,13,27.2,74.87,6.64
Ratnagiri,2006,1,26.35,60.64,0.01
Ratnagiri,2006,2,27.52,62.08,0.0
Ratnagiri,2006,3,27.4,66.9,0.32
Ratnagiri,2006,4,27.74,74.51,0.05
Ratnagiri,2006,5,28.56,79.71,15.64
Ratnagiri,2006,6,28.16,84.06,19.28
Ratnagiri,2006,7,26.9,87.68,21.62
Ratnagiri,2006,8,26.49,87.28,18.5
Ratnagiri,2006,9,27.03,86.14,14.0
Ratnagiri,2006,10,27.84,80.8,3.74
Ratnagiri,2006,11,27.36,74.31,1.16
Ratnagiri,2006,12,26.52,64.11,0.0
Ratnagiri,2006,13,27.32,75.75,7.92
Ratnagiri,2007,1,26.23,63.19,0.01
Ratnagiri,2007,2,26.18,66.45,0.0
Ratnagiri,2007,3,27.6,68.45,0.0
Ratnagiri,2007,4,29.18,72.94,0.26
Ratnagiri,2007,5,29.16,77.17,1.25
Ratnagiri,2007,6,28.75,83.28,29.86
Ratnagiri,2007,7,27.56,87.01,19.05
Ratnagiri,2007,8,27.15,86.69,26.37
Ratnagiri,2007,9,27.37,85.36,14.9
Ratnagiri,2007,10,27.45,76.53,1.32
Ratnagiri,2007,11,26.65,69.63,0.64
Ratnagiri,2007,12,26.52,66.18,0.04
Ratnagiri,2007,13,27.49,75.28,7.83
Ratnagiri,2008,1,25.55,59.41,0.0
Ratnagiri,2008,2,25.18,63.26,0.02
Ratnagiri,2008,3,27.67,68.03,0.58
Ratnagiri,2008,4,28.67,71.11,0.1
Ratnagiri,2008,5,28.99,76.46,2.31
Ratnagiri,2008,6,28.43,83.16,17.06
Ratnagiri,2008,7,27.44,85.19,11.15
Ratnagiri,2008,8,26.86,86.3,15.58
Ratnagiri,2008,9,26.8,84.88,16.24
Ratnagiri,2008,10,27.44,76.89,1.0
Ratnagiri,2008,11,27.48,69.8,0.56
Ratnagiri,2008,12,27.04,63.01,0.56
Ratnagiri,2008,13,27.3,73.98,5.43
Ratnagiri,2009,1,26.93,60.08,0.0
Ratnagiri,2009,2,27.11,63.31,0.0
Ratnagiri,2009,3,28.24,67.85,0.05
Ratnagiri,2009,4,29.18,72.23,0.11
Ratnagiri,2009,5,29.32,74.85,0.49
Ratnagiri,2009,6,28.93,79.12,12.9
Ratnagiri,2009,7,27.11,88.77,31.51
Ratnagiri,2009,8,27.02,87.52,9.46
Ratnagiri,2009,9,27.33,86.86,12.85
Ratnagiri,2009,10,27.49,77.61,7.41
Ratnagiri,2009,11,26.69,75.9,3.1
Ratnagiri,2009,12,26.16,68.89,0.03
Ratnagiri,2009,13,27.63,75.31,6.54
Ratnagiri,2010,1,26.71,62.82,0.08
Ratnagiri,2010,2,26.51,64.32,0.01
Ratnagiri,2010,3,28.18,69.79,0.11
Ratnagiri,2010,4,29.33,72.82,0.17
Ratnagiri,2010,5,30.13,75.96,0.44
Ratnagiri,2010,6,28.99,83.09,22.02
Ratnagiri,2010,7,27.63,87.04,37.05
Ratnagiri,2010,8,27.06,87.67,17.32
Ratnagiri,2010,9,27.32,85.6,9.44
Ratnagiri,2010,10,27.82,81.19,5.6
Ratnagiri,2010,11,27.42,80.45,2.84
Ratnagiri,2010,12,25.29,69.25,0.05
Ratnagiri,2010,13,27.7,76.73,7.99
Ratnagiri,2011,1,25.32,63.33,0.01
Ratnagiri,2011,2,26.29,63.43,0.0
Ratnagiri,2011,3,28.02,66.62,0.0
Ratnagiri,2011,4,28.44,71.43,0.18
Ratnagiri,2011,5,29.04,75.97,0.64
Ratnagiri,2011,6,28.32,84.35,18.36
Ratnagiri,2011,7,27.25,87.95,35.86
Ratnagiri,2011,8,26.79,88.54,19.91
Ratnagiri,2011,9,26.88,84.83,9.5
Ratnagiri,2011,10,27.8,79.39,3.85
Ratnagiri,2011,11,27.46,70.7,0.36
Ratnagiri,2011,12,26.89,62.81,0.0
Ratnagiri,2011,13,27.38,75.01,7.45
Ratnagiri,2012,1,25.13,61.91,0.0
Ratnagiri,2012,2,26.04,59.96,0.0
Ratnagiri,2012,3,26.65,66.13,0.0
Ratnagiri,2012,4,28.69,72.26,0.27
Ratnagiri,2012,5,28.36,77.18,0.13
Ratnagiri,2012,6,28.55,81.51,16.98
Ratnagiri,2012,7,27.58,86.0,23.91
Ratnagiri,2012,8,27.16,86.98,13.41
Ratnagiri,2012,9,26.99,85.0,9.39
Ratnagiri,2012,10,27.54,77.81,5.84
Ratnagiri,2012,11,27.15,67.46,0.15
Ratnagiri,2012,12,26.48,65.31,0.0
Ratnagiri,2012,13,27.19,74.01,5.86
Ratnagiri,2013,1,26.01,60.8,0.0
Ratnagiri,2013,2,26.9,64.09,0.07
Ratnagiri,2013,3,28.28,64.41,0.07
Ratnagiri,2013,4,28.05,72.25,0.04
Ratnagiri,2013,5,29.21,76.45,0.95
Ratnagiri,2013,6,28.17,84.91,25.94
Ratnagiri,2013,7,26.84,88.36,27.32
Ratnagiri,2013,8,26.5,87.21,8.14
Ratnagiri,2013,9,27.08,85.44,8.72
Ratnagiri,2013,10,27.64,80.15,3.99
Ratnagiri,2013,11,27.04,70.38,0.08
Ratnagiri,2013,12,26.1,63.01,0.02
Ratnagiri,2013,13,27.32,74.84,6.3
Ratnagiri,2014,1,25.91,64.49,0.05
Ratnagiri,2014,2,26.15,64.05,0.03
Ratnagiri,2014,3,27.81,64.4,0.06
Ratnagiri,2014,4,28.83,69.7,0.1
Ratnagiri,2014,5,29.59,72.99,1.12
Ratnagiri,2014,6,29.3,78.89,5.25
Ratnagiri,2014,7,27.87,85.29,28.64
Ratnagiri,2014,8,26.96,87.29,16.44
Ratnagiri,2014,9,27.25,84.26,9.41
Ratnagiri,2014,10,28.32,75.42,2.91
Ratnagiri,2014,11,27.4,69.0,0.81
Ratnagiri,2014,12,26.48,62.78,0.48
Ratnagiri,2014,13,27.66,73.26,5.5
Ratnagiri,2015,1,25.72,60.52,0.01
Ratnagiri,2015,2,26.74,60.69,0.06
Ratnagiri,2015,3,27.89,66.89,0.65
Ratnagiri,2015,4,28.53,71.13,0.3
Ratnagiri,2015,5,29.78,75.15,1.21
Ratnagiri,2015,6,28.53,81.83,13.79
Ratnagiri,2015,7,27.68,84.58,6.81
Ratnagiri,2015,8,27.31,84.78,5.68
Ratnagiri,2015,9,27.64,81.21,4.15
Ratnagiri,2015,10,29.01,74.98,1.58
Ratnagiri,2015,11,28.78,66.92,0.74
Ratnagiri,2015,12,27.85,59.05,0.0
Ratnagiri,2015,13,27.96,72.37,2.92
Ratnagiri,2016,1,26.66,57.42,0.01
Ratnagiri,2016,2,26.4,66.08,0.08
Ratnagiri,2016,3,27.93,69.06,0.16
Ratnagiri,2016,4,28.72,72.11,0.12
Ratnagiri,2016,5,29.69,76.23,0.46
Ratnagiri,2016,6,28.9,81.87,20.9
Ratnagiri,2016,7,27.12,87.85,26.2
Ratnagiri,2016,8,26.8,87.08,11.74
Ratnagiri,2016,9,26.7,85.07,7.04
Ratnagiri,2016,10,26.44,79.16,1.96
Ratnagiri,2016,11,25.49,69.54,0.07
Ratnagiri,2016,12,26.51,62.74,0.01
Ratnagiri,2016,13,27.28,74.53,5.75
Ratnagiri,2017,1,26.28,59.7,0.0
Ratnagiri,2017,2,27.22,60.61,0.01
Ratnagiri,2017,3,27.36,66.93,0.02
Ratnagiri,2017,4,28.43,73.17,0.01
Ratnagiri,2017,5,29.44,75.58,1.45
Ratnagiri,2017,6,28.76,82.21,10.95
Ratnagiri,2017,7,27.66,85.16,13.6
Ratnagiri,2017,8,27.25,85.77,8.33
Ratnagiri,2017,9,27.5,85.72,13.25
Ratnagiri,2017,10,27.91,80.3,5.27
Ratnagiri,2017,11,26.7,71.17,0.01
Ratnagiri,2017,12,25.71,69.34,0.24
Ratnagiri,2017,13,27.52,74.72,4.45
Ratnagiri,2018,1,25.98,61.89,0.0
Ratnagiri,2018,2,27.08,61.92,0.22
Ratnagiri,2018,3,28.19,65.44,0.16
Ratnagiri,2018,4,29.08,69.71,0.16
Ratnagiri,2018,5,29.48,75.65,1.56
Ratnagiri,2018,6,28.59,84.5,19.48
Ratnagiri,2018,7,27.19,87.54,15.84
Ratnagiri,2018,8,26.6,86.81,9.05
Ratnagiri,2018,9,26.91,82.7,3.81
Ratnagiri,2018,10,28.5,72.66,2.26
Ratnagiri,2018,11,28.06,67.53,1.16
Ratnagiri,2018,12,26.54,60.82,0.01
Ratnagiri,2018,13,27.68,73.16,4.49
Ratnagiri,2019,1,25.88,56.04,0.01
Ratnagiri,2019,2,26.05,62.01,0.0
Ratnagiri,2019,3,26.68,68.63,0.28
Ratnagiri,2019,4,28.72,71.83,0.41
Ratnagiri,2019,5,28.9,75.85,0.04
Ratnagiri,2019,6,29.02,80.91,11.25
Ratnagiri,2019,7,27.95,86.89,21.92
Ratnagiri,2019,8,27.25,87.39,24.85
Ratnagiri,2019,9,27.29,87.06,13.91
Ratnagiri,2019,10,28.03,81.36,11.78
Ratnagiri,2019,11,27.43,76.75,0.56
Ratnagiri,2019,12,27.11,73.77,0.12
Ratnagiri,2019,13,27.53,75.78,7.16
Ratnagiri,2020,1,25.48,70.04,0.0
Ratnagiri,2020,2,26.99,63.89,0.0
Ratnagiri,2020,3,27.44,67.81,0.22
Ratnagiri,2020,4,29.58,69.74,0.48
Ratnagiri,2020,5,30.07,74.74,0.85
Ratnagiri,2020,6,28.53,83.86,17.04
Ratnagiri,2020,7,27.6,86.84,18.94
Ratnagiri,2020,8,27.39,87.41,22.05
Ratnagiri,2020,9,27.38,85.46,11.86
Ratnagiri,2020,10,27.67,83.22,8.46
Ratnagiri,2020,11,27.24,76.95,0.05
Ratnagiri,2020,12,26.65,69.31,0.17
Ratnagiri,2020,13,27.67,76.65,6.71
Ratnagiri,2021,1,27.05,68.01,0.38
Ratnagiri,2021,2,27.33,62.04,0.15
Ratnagiri,2021,3,29.05,64.09,0.06
Ratnagiri,2021,4,29.54,68.78,0.66
Ratnagiri,2021,5,30.06,74.48,9.39
Ratnagiri,2021,6,28.59,82.89,16.21
Ratnagiri,2021,7,27.7,86.2,27.74
Ratnagiri,2021,8,27.13,85.03,4.66
Ratnagiri,2021,9,27.37,85.41,7.84
Ratnagiri,2021,10,27.76,80.04,5.46
Ratnagiri,2021,11,27.53,78.71,2.98
Ratnagiri,2021,12,25.93,72.53,3.57
Ratnagiri,2021,13,27.92,75.76,6.64
Ratnagiri,2022,1,24.9,68.65,0.06
Ratnagiri,2022,2,25.58,67.01,0.0
Ratnagiri,2022,3,28.74,66.88,0.08
Ratnagiri,2022,4,29.78,69.67,0.65
Ratnagiri,2022,5,29.77,75.03,1.06
Ratnagiri,2022,6,28.53,81.23,15.87
Ratnagiri,2022,7,27.24,86.45,17.3
Ratnagiri,2022,8,26.93,86.82,12.37
Ratnagiri,2022,9,27.03,85.64,7.76
Ratnagiri,2022,10,27.19,79.55,3.68
Ratnagiri,2022,11,26.48,75.29,0.05
Ratnagiri,2022,12,27.02,70.43,0.14
Ratnagiri,2022,13,27.44,76.11,4.95
Ratnagiri,2023,1,25.52,64.87,0.0
Ratnagiri,2023,2,27.88,55.2,0.0
Ratnagiri,2023,3,28.16,63.52,0.18
Ratnagiri,2023,4,29.07,69.28,0.38
Ratnagiri,2023,5,29.62,73.16,0.57
Ratnagiri,2023,6,29.46,80.01,10.01
Ratnagiri,2023,7,27.55,87.68,28.05
Ratnagiri,2023,8,27.37,84.53,3.29
Ratnagiri,2023,9,27.72,84.9,11.95
Ratnagiri,2023,10,28.13,77.19,1.07
Ratnagiri,2023,11,28.11,73.93,1.38
Ratnagiri,2023,12,27.5,65.06,0.04
Ratnagiri,2023,13,28.0,73.38,4.77
Sindhudurg,1997,1,24.3,60.42,0.1
Sindhudurg,1997,2,25.19,51.55,0.0
Sindhudurg,1997,3,28.57,57.4,0.11
Sindhudurg,1997,4,28.89,58.81,0.36
Sindhudurg,1997,5,29.6,61.86,0.1
Sindhudurg,1997,6,27.06,83.21,24.93
Sindhudurg,1997,7,25.85,90.77,29.31
Sindhudurg,1997,8,25.27,91.61,25.29
Sindhudurg,1997,9,25.36,86.46,2.52
Sindhudurg,1997,10,26.61,80.42,1.49
Sindhudurg,1997,11,27.02,74.98,1.05
Sindhudurg,1997,12,25.18,72.83,2.03
Sindhudurg,1997,13,26.58,72.66,7.33
Sindhudurg,1998,1,25.53,60.18,0.0
Sindhudurg,1998,2,26.16,55.79,0.01
Sindhudurg,1998,3,27.76,58.82,0.0
Sindhudurg,1998,4,30.94,57.98,0.02
Sindhudurg,1998,5,30.46,67.54,2.05
Sindhudurg,1998,6,27.6,82.24,27.05
Sindhudurg,1998,7,25.88,91.06,17.47
Sindhudurg,1998,8,25.87,91.37,17.27
Sindhudurg,1998,9,25.8,90.04,12.43
Sindhudurg,1998,10,25.3,87.11,3.88
Sindhudurg,1998,11,24.25,77.99,1.63
Sindhudurg,1998,12,23.41,63.2,0.04
Sindhudurg,1998,13,26.58,73.72,6.84
Sindhudurg,1999,1,24.18,55.58,0.0
Sindhudurg,1999,2,27.85,51.04,0.02
Sindhudurg,1999,3,29.13,54.99,0.0
Sindhudurg,1999,4,28.95,65.29,0.0
Sindhudurg,1999,5,27.71,76.52,7.21
Sindhudurg,1999,6,26.16,87.79,24.34
Sindhudurg,1999,7,25.53,90.93,27.4
Sindhudurg,1999,8,25.14,89.39,5.32
Sindhudurg,1999,9,25.17,88.8,5.4
Sindhudurg,1999,10,25.87,83.0,4.07
Sindhudurg,1999,11,25.26,67.76,0.03
Sindhudurg,1999,12,25.41,54.6,0.0
Sindhudurg,1999,13,26.35,72.26,6.19
Sindhudurg,2000,1,26.44,48.25,0.01
Sindhudurg,2000,2,25.44,58.51,0.03
Sindhudurg,2000,3,27.61,56.22,0.0
Sindhudurg,2000,4,29.34,65.11,0.43
Sindhudurg,2000,5,28.22,74.07,5.38
Sindhudurg,2000,6,26.16,88.61,18.04
Sindhudurg,2000,7,25.17,90.15,21.43
Sindhudurg,2000,8,25.23,90.04,13.78
Sindhudurg,2000,9,25.59,88.56,5.08
Sindhudurg,2000,10,25.88,83.22,3.18
Sindhudurg,2000,11,25.38,68.61,0.28
Sindhudurg,2000,12,24.91,51.56,0.29
Sindhudurg,2000,13,26.28,71.92,5.69
Sindhudurg,2001,1,25.97,54.05,0.13
Sindhudurg,2001,2,26.77,51.35,0.0
Sindhudurg,2001,3,27.14,58.71,0.0
Sindhudurg,2001,4,29.77,60.1,0.52
Sindhudurg,2001,5,28.99,69.55,3.68
Sindhudurg,2001,6,26.4,85.37,12.89
Sindhudurg,2001,7,25.4,90.49,16.6
Sindhudurg,2001,8,24.96,91.22,12.57
Sindhudurg,2001,9,25.32,88.78,4.47
Sindhudurg,2001,10,25.36,82.76,2.57
Sindhudurg,2001,11,25.98,69.65,0.34
Sindhudurg,2001,12,26.0,53.55,0.02
Sindhudurg,2001,13,26.5,71.41,4.52
Sindhudurg,2002,1,25.06,54.44,0.0
Sindhudurg,2002,2,27.51,53.2,0.0
Sindhudurg,2002,3,29.07,57.03,0.01
Sindhudurg,2002,4,30.41,59.19,0.17
Sindhudurg,2002,5,29.42,71.27,1.86
Sindhudurg,2002,6,27.02,86.03,24.61
Sindhudurg,2002,7,25.98,88.02,8.09
Sindhudurg,2002,8,25.2,90.53,15.34
Sindhudurg,2002,9,25.3,86.81,2.92
Sindhudurg,2002,10,26.47,81.92,4.76
Sindhudurg,2002,11,25.89,69.47,0.25
Sindhudurg,2002,12,25.57,56.79,0.01
Sindhudurg,2002,13,26.9,71.33,4.85
Sindhudurg,2003,1,26.36,55.69,0.01
Sindhudurg,2003,2,27.44,55.74,0.02
Sindhudurg,2003,3,28.84,55.5,0.18
Sindhudurg,2003,4,30.43,57.61,0.62
Sindhudurg,2003,5,30.22,63.71,0.22
Sindhudurg,2003,6,27.8,81.83,18.56
Sindhudurg,2003,7,26.15,90.82,18.12
Sindhudurg,2003,8,25.89,89.01,8.87
