Taluka,Latitude,Longitude,Year,Month,Temperature_C,Humidity_pct,Rain_mm_per_day
Gadhinglaj,16.1329,74.3877,2003,5,28.82,57.99,0.41
Gadhinglaj,16.1329,74.3877,2003,6,25.43,80.01,10.15
Gadhinglaj,16.1329,74.3877,2003,7,23.6,90.68,9.18
Gadhinglaj,16.1329,74.3877,2003,8,23.36,89.49,5.15
Gadhinglaj,16.1329,74.3877,2003,9,23.24,86.59,2.28
Gadhinglaj,16.1329,74.3877,2003,10,23.57,80.05,2.99
Gadhinglaj,16.1329,74.3877,2003,11,23.21,63.62,0.08
Gadhinglaj,16.1329,74.3877,2003,12,22.21,46.73,0.05
Gadhinglaj,16.1329,74.3877,2003,13,24.96,65.27,2.66
Gadhinglaj,16.1329,74.3877,2004,1,22.46,49.78,0.0
Gadhinglaj,16.1329,74.3877,2004,2,24.97,38.88,0.01
Gadhinglaj,16.1329,74.3877,2004,3,28.49,44.57,0.02
Gadhinglaj,16.1329,74.3877,2004,4,28.86,51.26,0.53
Gadhinglaj,16.1329,74.3877,2004,5,26.19,73.64,4.96
Gadhinglaj,16.1329,74.3877,2004,6,23.76,88.45,11.07
Gadhinglaj,16.1329,74.3877,2004,7,23.24,89.39,7.65
Gadhinglaj,16.1329,74.3877,2004,8,22.73,90.63,9.84
Gadhinglaj,16.1329,74.3877,2004,9,23.0,88.15,3.61
Gadhinglaj,16.1329,74.3877,2004,10,22.98,79.36,1.43
Gadhinglaj,16.1329,74.3877,2004,11,22.68,62.59,0.64
Gadhinglaj,16.1329,74.3877,2004,12,21.65,45.18,0.0
Gadhinglaj,16.1329,74.3877,2004,13,24.24,66.91,3.32
Gadhinglaj,16.1329,74.3877,2005,1,23.06,46.51,0.03
Gadhinglaj,16.1329,74.3877,2005,2,24.9,43.37,0.0
Gadhinglaj,16.1329,74.3877,2005,3,26.95,45.19,0.02
Gadhinglaj,16.1329,74.3877,2005,4,28.22,53.87,1.52
Gadhinglaj,16.1329,74.3877,2005,5,28.01,61.08,1.45
Gadhinglaj,16.1329,74.3877,2005,6,24.79,85.11,14.3
Gadhinglaj,16.1329,74.3877,2005,7,23.41,92.55,18.87
Gadhinglaj,16.1329,74.3877,2005,8,22.9,92.27,10.1
Gadhinglaj,16.1329,74.3877,2005,9,23.04,91.79,10.86
Gadhinglaj,16.1329,74.3877,2005,10,22.77,85.32,3.72
Gadhinglaj,16.1329,74.3877,2005,11,19.45,75.43,0.07
Gadhinglaj,16.1329,74.3877,2005,12,20.33,62.01,0.0
Gadhinglaj,16.1329,74.3877,2005,13,23.98,69.68,5.1
Gadhinglaj,16.1329,74.3877,2006,1,22.14,44.72,0.0
Gadhinglaj,16.1329,74.3877,2006,2,24.89,36.77,0.0
Gadhinglaj,16.1329,74.3877,2006,3,26.06,52.03,0.7
Gadhinglaj,16.1329,74.3877,2006,4,28.46,50.58,0.13
Gadhinglaj,16.1329,74.3877,2006,5,27.69,64.73,8.4
Gadhinglaj,16.1329,74.3877,2006,6,23.87,89.53,12.89
Gadhinglaj,16.1329,74.3877,2006,7,22.98,91.4,11.95
Gadhinglaj,16.1329,74.3877,2006,8,22.46,92.02,11.45
Gadhinglaj,16.1329,74.3877,2006,9,23.28,90.2,7.5
Gadhinglaj,16.1329,74.3877,2006,10,23.12,84.02,4.55
Gadhinglaj,16.1329,74.3877,2006,11,22.05,82.45,1.25
Gadhinglaj,16.1329,74.3877,2006,12,20.53,63.64,0.0
Gadhinglaj,16.1329,74.3877,2006,13,23.95,70.36,4.94
Gadhinglaj,16.1329,74.3877,2007,1,22.47,47.13,0.0
Gadhinglaj,16.1329,74.3877,2007,2,23.95,49.86,0.0
Gadhinglaj,16.1329,74.3877,2007,3,27.66,46.13,0.01
Gadhinglaj,16.1329,74.3877,2007,4,29.18,51.9,0.84
Gadhinglaj,16.1329,74.3877,2007,5,27.47,66.22,2.25
Gadhinglaj,16.1329,74.3877,2007,6,24.62,86.42,20.77
Gadhinglaj,16.1329,74.3877,2007,7,23.47,91.78,13.52
Gadhinglaj,16.1329,74.3877,2007,8,22.96,92.36,14.44
Gadhinglaj,16.1329,74.3877,2007,9,23.07,91.48,10.06
Gadhinglaj,16.1329,74.3877,2007,10,22.59,83.57,1.44
Gadhinglaj,16.1329,74.3877,2007,11,20.31,74.53,1.31
Gadhinglaj,16.1329,74.3877,2007,12,21.37,64.37,0.02
Gadhinglaj,16.1329,74.3877,2007,13,24.09,70.59,5.4
Gadhinglaj,16.1329,74.3877,2008,1,21.61,48.04,0.0
Gadhinglaj,16.1329,74.3877,2008,2,23.45,49.14,0.41
Gadhinglaj,16.1329,74.3877,2008,3,25.95,52.5,2.41
Gadhinglaj,16.1329,74.3877,2008,4,27.31,58.26,0.99
Gadhinglaj,16.1329,74.3877,2008,5,27.0,65.38,1.83
Gadhinglaj,16.1329,74.3877,2008,6,24.1,86.41,9.76
Gadhinglaj,16.1329,74.3877,2008,7,23.58,87.95,7.5
Gadhinglaj,16.1329,74.3877,2008,8,22.95,90.97,13.13
Gadhinglaj,16.1329,74.3877,2008,9,22.8,89.82,7.8
Gadhinglaj,16.1329,74.3877,2008,10,22.93,79.48,1.34
Gadhinglaj,16.1329,74.3877,2008,11,22.45,67.13,0.69
Gadhinglaj,16.1329,74.3877,2008,12,21.87,57.71,0.21
Gadhinglaj,16.1329,74.3877,2008,13,23.83,69.44,3.85
Gadhinglaj,16.1329,74.3877,2009,1,23.1,45.02,0.0
Gadhinglaj,16.1329,74.3877,2009,2,25.69,41.3,0.0
Gadhinglaj,16.1329,74.3877,2009,3,28.04,42.9,0.19
Gadhinglaj,16.1329,74.3877,2009,4,29.18,50.87,0.39
Gadhinglaj,16.1329,74.3877,2009,5,27.85,62.74,1.24
Gadhinglaj,16.1329,74.3877,2009,6,24.55,83.07,7.88
Gadhinglaj,16.1329,74.3877,2009,7,23.17,91.63,20.49
Gadhinglaj,16.1329,74.3877,2009,8,23.25,90.17,5.67
Gadhinglaj,16.1329,74.3877,2009,9,23.52,89.67,8.49
Gadhinglaj,16.1329,74.3877,2009,10,22.56,82.41,5.35
Gadhinglaj,16.1329,74.3877,2009,11,21.8,81.87,2.86
Gadhinglaj,16.1329,74.3877,2009,12,21.31,71.69,0.29
Gadhinglaj,16.1329,74.3877,2009,13,24.49,69.6,4.43
Gadhinglaj,16.1329,74.3877,2010,1,22.18,63.61,0.45
Gadhinglaj,16.1329,74.3877,2010,2,24.96,49.45,0.0
Gadhinglaj,16.1329,74.3877,2010,3,28.37,43.02,0.0
Gadhinglaj,16.1329,74.3877,2010,4,28.97,52.5,0.56
Gadhinglaj,16.1329,74.3877,2010,5,28.69,62.69,0.86
Gadhinglaj,16.1329,74.3877,2010,6,25.01,83.25,12.93
Gadhinglaj,16.1329,74.3877,2010,7,23.24,91.25,18.07
Gadhinglaj,16.1329,74.3877,2010,8,23.12,91.97,10.38
Gadhinglaj,16.1329,74.3877,2010,9,23.24,90.38,8.22
Gadhinglaj,16.1329,74.3877,2010,10,23.03,87.59,4.09
Gadhinglaj,16.1329,74.3877,2010,11,22.37,87.0,3.2
Gadhinglaj,16.1329,74.3877,2010,12,19.7,74.18,0.04
Gadhinglaj,16.1329,74.3877,2010,13,24.4,73.21,4.93
Gadhinglaj,16.1329,74.3877,2011,1,21.07,53.13,0.0
Gadhinglaj,16.1329,74.3877,2011,2,23.2,50.79,0.03
Gadhinglaj,16.1329,74.3877,2011,3,27.66,41.93,0.0
Gadhinglaj,16.1329,74.3877,2011,4,27.59,54.98,0.99
Gadhinglaj,16.1329,74.3877,2011,5,27.59,62.73,1.48
Gadhinglaj,16.1329,74.3877,2011,6,24.39,84.69,8.18
Gadhinglaj,16.1329,74.3877,2011,7,23.18,89.72,14.2
Gadhinglaj,16.1329,74.3877,2011,8,22.9,91.55,12.99
Gadhinglaj,16.1329,74.3877,2011,9,22.75,90.33,6.65
Gadhinglaj,16.1329,74.3877,2011,10,23.31,84.38,3.26
Gadhinglaj,16.1329,74.3877,2011,11,22.15,67.64,0.28
Gadhinglaj,16.1329,74.3877,2011,12,22.23,51.28,0.0
Gadhinglaj,16.1329,74.3877,2011,13,24.01,68.68,4.04
Gadhinglaj,16.1329,74.3877,2012,1,22.17,48.81,0.0
Gadhinglaj,16.1329,74.3877,2012,2,25.05,35.77,0.0
Gadhinglaj,16.1329,74.3877,2012,3,26.73,39.9,0.0
Gadhinglaj,16.1329,74.3877,2012,4,28.18,55.3,1.39
Gadhinglaj,16.1329,74.3877,2012,5,28.06,59.22,0.44
Gadhinglaj,16.1329,74.3877,2012,6,24.63,80.62,10.96
Gadhinglaj,16.1329,74.3877,2012,7,23.35,89.66,9.96
Gadhinglaj,16.1329,74.3877,2012,8,23.09,90.67,8.94
Gadhinglaj,16.1329,74.3877,2012,9,23.0,89.01,4.54
Gadhinglaj,16.1329,74.3877,2012,10,23.25,76.94,2.18
Gadhinglaj,16.1329,74.3877,2012,11,22.55,70.9,0.85
Gadhinglaj,16.1329,74.3877,2012,12,22.71,56.15,0.0
Gadhinglaj,16.1329,74.3877,2012,13,24.39,66.16,3.28
Gadhinglaj,16.1329,74.3877,2013,1,23.32,45.76,0.01
Gadhinglaj,16.1329,74.3877,2013,2,25.36,45.02,0.18
Gadhinglaj,16.1329,74.3877,2013,3,27.52,42.94,0.05
Gadhinglaj,16.1329,74.3877,2013,4,27.94,53.15,0.5
Gadhinglaj,16.1329,74.3877,2013,5,27.52,65.4,1.93
Gadhinglaj,16.1329,74.3877,2013,6,24.13,87.08,11.18
Gadhinglaj,16.1329,74.3877,2013,7,22.92,92.33,17.91
Gadhinglaj,16.1329,74.3877,2013,8,22.73,90.74,5.61
Gadhinglaj,16.1329,74.3877,2013,9,22.92,90.35,7.71
Gadhinglaj,16.1329,74.3877,2013,10,22.83,86.63,2.72
Gadhinglaj,16.1329,74.3877,2013,11,21.76,73.37,0.04
Gadhinglaj,16.1329,74.3877,2013,12,20.85,55.27,0.0
Gadhinglaj,16.1329,74.3877,2013,13,24.14,69.12,4.01
Gadhinglaj,16.1329,74.3877,2014,1,22.72,52.99,0.0
Gadhinglaj,16.1329,74.3877,2014,2,23.79,49.97,0.04
Gadhinglaj,16.1329,74.3877,2014,3,26.78,45.05,0.32
Gadhinglaj,16.1329,74.3877,2014,4,29.04,47.71,0.46
Gadhinglaj,16.1329,74.3877,2014,5,27.71,63.82,3.29
Gadhinglaj,16.1329,74.3877,2014,6,25.31,81.91,5.86
Gadhinglaj,16.1329,74.3877,2014,7,23.64,89.1,16.99
Gadhinglaj,16.1329,74.3877,2014,8,23.2,91.11,12.97
Gadhinglaj,16.1329,74.3877,2014,9,23.22,89.27,3.89
Gadhinglaj,16.1329,74.3877,2014,10,23.2,81.96,4.73
Gadhinglaj,16.1329,74.3877,2014,11,21.47,72.15,1.0
Gadhinglaj,16.1329,74.3877,2014,12,21.02,64.86,0.53
Gadhinglaj,16.1329,74.3877,2014,13,24.26,69.28,4.22
Gadhinglaj,16.1329,74.3877,2015,1,21.19,52.66,0.01
Gadhinglaj,16.1329,74.3877,2015,2,24.07,42.01,0.36
Gadhinglaj,16.1329,74.3877,2015,3,26.21,53.34,0.68
Gadhinglaj,16.1329,74.3877,2015,4,27.96,53.85,0.99
Gadhinglaj,16.1329,74.3877,2015,5,27.85,65.82,2.17
Gadhinglaj,16.1329,74.3877,2015,6,24.42,84.37,11.54
Gadhinglaj,16.1329,74.3877,2015,7,23.76,88.02,6.87
Gadhinglaj,16.1329,74.3877,2015,8,23.51,88.95,6.11
Gadhinglaj,16.1329,74.3877,2015,9,23.48,86.53,3.68
Gadhinglaj,16.1329,74.3877,2015,10,24.43,77.71,2.16
Gadhinglaj,16.1329,74.3877,2015,11,24.02,67.75,0.39
Gadhinglaj,16.1329,74.3877,2015,12,23.73,52.78,0.04
Gadhinglaj,16.1329,74.3877,2015,13,24.55,67.97,2.92
Gadhinglaj,16.1329,74.3877,2016,1,22.98,44.76,0.0
Gadhinglaj,16.1329,74.3877,2016,2,25.61,47.93,0.0
Gadhinglaj,16.1329,74.3877,2016,3,28.15,44.99,0.27
Gadhinglaj,16.1329,74.3877,2016,4,29.36,50.47,0.39
Gadhinglaj,16.1329,74.3877,2016,5,28.64,61.36,0.87
Gadhinglaj,16.1329,74.3877,2016,6,24.54,84.27,14.05
Gadhinglaj,16.1329,74.3877,2016,7,23.03,93.08,22.03
Gadhinglaj,16.1329,74.3877,2016,8,22.84,91.84,13.25
Gadhinglaj,16.1329,74.3877,2016,9,22.32,90.71,5.03
Gadhinglaj,16.1329,74.3877,2016,10,21.84,80.94,1.7
Gadhinglaj,16.1329,74.3877,2016,11,20.89,61.5,0.54
Gadhinglaj,16.1329,74.3877,2016,12,22.05,47.04,0.01
Gadhinglaj,16.1329,74.3877,2016,13,24.35,66.62,4.87
Gadhinglaj,16.1329,74.3877,2017,1,22.76,42.06,0.0
Gadhinglaj,16.1329,74.3877,2017,2,25.12,37.27,0.0
Gadhinglaj,16.1329,74.3877,2017,3,26.62,46.91,0.02
Gadhinglaj,16.1329,74.3877,2017,4,29.02,49.68,0.23
Gadhinglaj,16.1329,74.3877,2017,5,28.32,62.68,2.24
Gadhinglaj,16.1329,74.3877,2017,6,24.64,84.23,8.43
Gadhinglaj,16.1329,74.3877,2017,7,23.6,89.45,11.6
Gadhinglaj,16.1329,74.3877,2017,8,23.32,89.64,7.52
Gadhinglaj,16.1329,74.3877,2017,9,23.64,89.47,10.39
Gadhinglaj,16.1329,74.3877,2017,10,23.12,86.2,3.97
Gadhinglaj,16.1329,74.3877,2017,11,20.88,74.78,0.05
Gadhinglaj,16.1329,74.3877,2017,12,20.95,61.96,0.2
Gadhinglaj,16.1329,74.3877,2017,13,24.32,68.04,3.74
Gadhinglaj,16.1329,74.3877,2018,1,22.14,45.4,0.01
Gadhinglaj,16.1329,74.3877,2018,2,24.81,32.23,0.02
Gadhinglaj,16.1329,74.3877,2018,3,27.3,43.81,0.26
Gadhinglaj,16.1329,74.3877,2018,4,29.3,46.87,0.46
Gadhinglaj,16.1329,74.3877,2018,5,27.48,67.57,3.1
Gadhinglaj,16.1329,74.3877,2018,6,24.23,88.79,15.59
Gadhinglaj,16.1329,74.3877,2018,7,23.05,92.0,14.61
Gadhinglaj,16.1329,74.3877,2018,8,22.65,90.98,7.74
Gadhinglaj,16.1329,74.3877,2018,9,22.85,86.92,4.47
Gadhinglaj,16.1329,74.3877,2018,10,23.44,74.66,1.66
Gadhinglaj,16.1329,74.3877,2018,11,22.98,62.6,0.54
Gadhinglaj,16.1329,74.3877,2018,12,22.12,54.0,0.11
Gadhinglaj,16.1329,74.3877,2018,13,24.35,65.7,4.07
Gadhinglaj,16.1329,74.3877,2019,1,22.03,38.27,0.0
Gadhinglaj,16.1329,74.3877,2019,2,24.92,39.54,0.0
Gadhinglaj,16.1329,74.3877,2019,3,27.02,43.47,0.41
Gadhinglaj,16.1329,74.3877,2019,4,29.31,49.26,0.64
Gadhinglaj,16.1329,74.3877,2019,5,29.02,54.93,0.12
Gadhinglaj,16.1329,74.3877,2019,6,26.06,77.58,12.43
Gadhinglaj,16.1329,74.3877,2019,7,23.68,92.48,21.24
Gadhinglaj,16.1329,74.3877,2019,8,23.23,92.57,27.77
Gadhinglaj,16.1329,74.3877,2019,9,23.09,91.87,11.24
Gadhinglaj,16.1329,74.3877,2019,10,23.01,90.02,10.82
Gadhinglaj,16.1329,74.3877,2019,11,21.8,84.74,0.49
Gadhinglaj,16.1329,74.3877,2019,12,21.76,79.67,0.07
Gadhinglaj,16.1329,74.3877,2019,13,24.57,69.71,7.17
Gadhinglaj,16.1329,74.3877,2020,1,21.84,66.95,0.01
Gadhinglaj,16.1329,74.3877,2020,2,24.55,47.71,0.05
Gadhinglaj,16.1329,74.3877,2020,3,26.78,50.67,0.46
Gadhinglaj,16.1329,74.3877,2020,4,29.06,52.73,1.24
Gadhinglaj,16.1329,74.3877,2020,5,29.32,60.04,1.43
Gadhinglaj,16.1329,74.3877,2020,6,24.3,87.06,14.58
Gadhinglaj,16.1329,74.3877,2020,7,23.36,91.56,17.3
Gadhinglaj,16.1329,74.3877,2020,8,23.24,93.36,20.69
Gadhinglaj,16.1329,74.3877,2020,9,23.18,91.59,12.58
Gadhinglaj,16.1329,74.3877,2020,10,22.99,89.6,8.15
Gadhinglaj,16.1329,74.3877,2020,11,21.75,84.11,0.01
Gadhinglaj,16.1329,74.3877,2020,12,20.94,73.57,0.08
Gadhinglaj,16.1329,74.3877,2020,13,24.27,74.17,6.41
Gadhinglaj,16.1329,74.3877,2021,1,23.19,67.05,0.31
Gadhinglaj,16.1329,74.3877,2021,2,24.06,49.67,0.33
Gadhinglaj,16.1329,74.3877,2021,3,28.19,41.48,0.08
Gadhinglaj,16.1329,74.3877,2021,4,28.69,53.1,1.3
Gadhinglaj,16.1329,74.3877,2021,5,26.5,76.04,8.13
Gadhinglaj,16.1329,74.3877,2021,6,23.94,88.62,16.71
Gadhinglaj,16.1329,74.3877,2021,7,23.26,92.69,22.96
Gadhinglaj,16.1329,74.3877,2021,8,23.0,89.87,4.64
Gadhinglaj,16.1329,74.3877,2021,9,23.03,91.07,7.56
Gadhinglaj,16.1329,74.3877,2021,10,23.51,86.48,4.25
Gadhinglaj,16.1329,74.3877,2021,11,22.79,84.29,2.97
Gadhinglaj,16.1329,74.3877,2021,12,20.76,78.96,2.05
Gadhinglaj,16.1329,74.3877,2021,13,24.24,75.1,5.97
Gadhinglaj,16.1329,74.3877,2022,1,20.35,67.74,0.01
Gadhinglaj,16.1329,74.3877,2022,2,23.58,51.8,0.0
Gadhinglaj,16.1329,74.3877,2022,3,27.77,47.38,0.4
Gadhinglaj,16.1329,74.3877,2022,4,28.39,57.45,1.73
Gadhinglaj,16.1329,74.3877,2022,5,27.19,69.35,2.24
Gadhinglaj,16.1329,74.3877,2022,6,24.56,83.03,10.23
Gadhinglaj,16.1329,74.3877,2022,7,23.26,91.5,16.92
Gadhinglaj,16.1329,74.3877,2022,8,22.91,91.55,11.85
Gadhinglaj,16.1329,74.3877,2022,9,22.89,91.08,8.51
Gadhinglaj,16.1329,74.3877,2022,10,22.4,85.91,5.17
Gadhinglaj,16.1329,74.3877,2022,11,21.12,80.58,0.07
Gadhinglaj,16.1329,74.3877,2022,12,22.38,69.25,0.13
Gadhinglaj,16.1329,74.3877,2022,13,23.9,74.02,4.81
Gadhinglaj,16.1329,74.3877,2023,1,22.23,51.61,0.0
Gadhinglaj,16.1329,74.3877,2023,2,25.68,27.31,0.0
Gadhinglaj,16.1329,74.3877,2023,3,26.39,40.72,0.0
Gadhinglaj,16.1329,74.3877,2023,4,28.4,48.68,0.45
Gadhinglaj,16.1329,74.3877,2023,5,28.42,59.16,1.19
Gadhinglaj,16.1329,74.3877,2023,6,26.27,75.17,5.94
Gadhinglaj,16.1329,74.3877,2023,7,23.49,91.21,23.71
Gadhinglaj,16.1329,74.3877,2023,8,23.32,89.35,3.68
Gadhinglaj,16.1329,74.3877,2023,9,23.38,90.08,8.18
Gadhinglaj,16.1329,74.3877,2023,10,23.8,79.58,1.39
Gadhinglaj,16.1329,74.3877,2023,11,23.55,76.82,1.13
Gadhinglaj,16.1329,74.3877,2023,12,23.11,58.28,0.03
Gadhinglaj,16.1329,74.3877,2023,13,24.82,65.9,3.84
Hatkanangle,16.7467,74.3559,1997,1,21.46,53.31,0.05
Hatkanangle,16.7467,74.3559,1997,2,23.1,34.66,0.0
Hatkanangle,16.7467,74.3559,1997,3,27.83,38.64,0.17
Hatkanangle,16.7467,74.3559,1997,4,27.95,47.35,0.47
Hatkanangle,16.7467,74.3559,1997,5,28.82,52.52,0.19
Hatkanangle,16.7467,74.3559,1997,6,25.18,79.58,11.3
Hatkanangle,16.7467,74.3559,1997,7,23.67,88.99,13.26
Hatkanangle,16.7467,74.3559,1997,8,23.01,90.77,12.83
Hatkanangle,16.7467,74.3559,1997,9,23.09,86.65,1.51
Hatkanangle,16.7467,74.3559,1997,10,24.58,77.41,1.48
Hatkanangle,16.7467,74.3559,1997,11,23.85,78.02,1.45
Hatkanangle,16.7467,74.3559,1997,12,22.33,72.13,1.36
Hatkanangle,16.7467,74.3559,1997,13,24.58,66.86,3.7
Hatkanangle,16.7467,74.3559,1998,1,22.55,55.5,0.0
Hatkanangle,16.7467,74.3559,1998,2,24.06,44.7,0.03
Hatkanangle,16.7467,74.3559,1998,3,27.21,43.89,0.0
Hatkanangle,16.7467,74.3559,1998,4,31.0,41.72,0.08
Hatkanangle,16.7467,74.3559,1998,5,29.96,57.55,1.42
Hatkanangle,16.7467,74.3559,1998,6,26.06,77.31,12.39
Hatkanangle,16.7467,74.3559,1998,7,23.88,88.77,9.96
Hatkanangle,16.7467,74.3559,1998,8,23.86,90.28,9.46
Hatkanangle,16.7467,74.3559,1998,9,23.48,90.25,7.2
Hatkanangle,16.7467,74.3559,1998,10,22.86,87.58,2.97
Hatkanangle,16.7467,74.3559,1998,11,21.17,78.37,1.25
Hatkanangle,16.7467,74.3559,1998,12,19.28,62.97,0.04
Hatkanangle,16.7467,74.3559,1998,13,24.61,68.39,3.75
Hatkanangle,16.7467,74.3559,1999,1,20.84,47.86,0.0
Hatkanangle,16.7467,74.3559,1999,2,25.87,36.68,0.08
Hatkanangle,16.7467,74.3559,1999,3,28.68,34.88,0.0
Hatkanangle,16.7467,74.3559,1999,4,29.31,50.49,0.0
Hatkanangle,16.7467,74.3559,1999,5,26.7,68.48,3.46
Hatkanangle,16.7467,74.3559,1999,6,24.23,84.04,11.3
Hatkanangle,16.7467,74.3559,1999,7,23.46,89.47,13.06
Hatkanangle,16.7467,74.3559,1999,8,23.02,88.7,2.88
Hatkanangle,16.7467,74.3559,1999,9,23.14,86.84,3.04
Hatkanangle,16.7467,74.3559,1999,10,23.61,79.44,3.22
Hatkanangle,16.7467,74.3559,1999,11,22.35,60.3,0.03
Hatkanangle,16.7467,74.3559,1999,12,21.52,45.78,0.0
Hatkanangle,16.7467,74.3559,1999,13,24.38,64.58,3.11
Hatkanangle,16.7467,74.3559,2000,1,23.52,34.94,0.01
Hatkanangle,16.7467,74.3559,2000,2,23.67,49.38,0.12
Hatkanangle,16.7467,74.3559,2000,3,26.99,38.04,0.01
Hatkanangle,16.7467,74.3559,2000,4,29.64,49.47,0.45
Hatkanangle,16.7467,74.3559,2000,5,27.2,66.7,2.91
Hatkanangle,16.7467,74.3559,2000,6,24.33,84.85,7.17
Hatkanangle,16.7467,74.3559,2000,7,23.16,87.9,10.34
Hatkanangle,16.7467,74.3559,2000,8,23.03,88.54,7.86
Hatkanangle,16.7467,74.3559,2000,9,23.92,85.27,3.59
Hatkanangle,16.7467,74.3559,2000,10,24.01,76.47,2.48
Hatkanangle,16.7467,74.3559,2000,11,22.56,63.03,0.24
Hatkanangle,16.7467,74.3559,2000,12,21.27,42.28,0.31
Hatkanangle,16.7467,74.3559,2000,13,24.44,63.91,2.97
Hatkanangle,16.7467,74.3559,2001,1,23.3,42.89,0.06
Hatkanangle,16.7467,74.3559,2001,2,25.3,31.84,0.0
Hatkanangle,16.7467,74.3559,2001,3,26.28,45.49,0.0
Hatkanangle,16.7467,74.3559,2001,4,29.37,47.84,0.67
Hatkanangle,16.7467,74.3559,2001,5,28.06,61.14,1.61
Hatkanangle,16.7467,74.3559,2001,6,24.6,80.79,5.96
Hatkanangle,16.7467,74.3559,2001,7,23.62,85.38,7.51
Hatkanangle,16.7467,74.3559,2001,8,23.11,88.31,6.53
Hatkanangle,16.7467,74.3559,2001,9,23.63,85.36,2.81
Hatkanangle,16.7467,74.3559,2001,10,23.13,79.67,1.92
Hatkanangle,16.7467,74.3559,2001,11,23.28,64.88,0.37
Hatkanangle,16.7467,74.3559,2001,12,22.15,48.42,0.02
Hatkanangle,16.7467,74.3559,2001,13,24.64,63.69,2.31
Hatkanangle,16.7467,74.3559,2002,1,22.23,46.7,0.02
Hatkanangle,16.7467,74.3559,2002,2,25.76,39.35,0.0
Hatkanangle,16.7467,74.3559,2002,3,28.34,39.69,0.02
Hatkanangle,16.7467,74.3559,2002,4,30.59,44.01,0.18
Hatkanangle,16.7467,74.3559,2002,5,28.6,62.94,1.03
Hatkanangle,16.7467,74.3559,2002,6,25.22,82.32,9.79
Hatkanangle,16.7467,74.3559,2002,7,24.11,84.64,3.61
Hatkanangle,16.7467,74.3559,2002,8,23.33,86.98,7.64
Hatkanangle,16.7467,74.3559,2002,9,23.57,83.22,1.35
Hatkanangle,16.7467,74.3559,2002,10,24.57,74.83,3.43
Hatkanangle,16.7467,74.3559,2002,11,23.78,56.0,0.15
Hatkanangle,16.7467,74.3559,2002,12,22.77,44.59,0.01
Hatkanangle,16.7467,74.3559,2002,13,25.23,62.25,2.28
Hatkanangle,16.7467,74.3559,2003,1,23.93,43.14,0.0
Hatkanangle,16.7467,74.3559,2003,2,26.13,40.16,0.06
Hatkanangle,16.7467,74.3559,2003,3,28.25,40.14,0.3
Hatkanangle,16.7467,74.3559,2003,4,30.26,43.57,0.87
Hatkanangle,16.7467,74.3559,2003,5,29.59,54.84,0.24
Hatkanangle,16.7467,74.3559,2003,6,26.14,76.2,7.46
Hatkanangle,16.7467,74.3559,2003,7,24.07,87.74,6.73
Hatkanangle,16.7467,74.3559,2003,8,23.76,87.19,3.95
Hatkanangle,16.7467,74.3559,2003,9,23.7,84.7,1.77
Hatkanangle,16.7467,74.3559,2003,10,24.3,75.47,2.13
Hatkanangle,16.7467,74.3559,2003,11,24.08,56.88,0.07
Hatkanangle,16.7467,74.3559,2003,12,22.61,42.54,0.03
Hatkanangle,16.7467,74.3559,2003,13,25.56,61.17,1.98
Hatkanangle,16.7467,74.3559,2004,1,22.74,45.95,0.0
Hatkanangle,16.7467,74.3559,2004,2,25.28,35.4,0.02
Hatkanangle,16.7467,74.3559,2004,3,29.1,39.96,0.01
Hatkanangle,16.7467,74.3559,2004,4,29.6,47.2,0.42
Hatkanangle,16.7467,74.3559,2004,5,27.2,68.36,3.18
Hatkanangle,16.7467,74.3559,2004,6,24.43,84.95,9.58
Hatkanangle,16.7467,74.3559,2004,7,23.73,86.75,5.99
Hatkanangle,16.7467,74.3559,2004,8,23.1,88.54,8.01
Hatkanangle,16.7467,74.3559,2004,9,23.56,85.92,3.57
Hatkanangle,16.7467,74.3559,2004,10,23.39,76.58,0.83
Hatkanangle,16.7467,74.3559,2004,11,23.02,59.79,0.45
Hatkanangle,16.7467,74.3559,2004,12,21.66,43.92,0.0
Hatkanangle,16.7467,74.3559,2004,13,24.73,63.7,2.68
Hatkanangle,16.7467,74.3559,2005,1,23.2,42.29,0.03
Hatkanangle,16.7467,74.3559,2005,2,25.21,40.01,0.0
Hatkanangle,16.7467,74.3559,2005,3,27.44,41.38,0.04
Hatkanangle,16.7467,74.3559,2005,4,29.16,47.91,0.84
Hatkanangle,16.7467,74.3559,2005,5,28.6,58.39,1.42
Hatkanangle,16.7467,74.3559,2005,6,25.64,80.37,9.33
Hatkanangle,16.7467,74.3559,2005,7,23.96,89.35,14.32
Hatkanangle,16.7467,74.3559,2005,8,23.27,90.65,8.69
Hatkanangle,16.7467,74.3559,2005,9,23.4,90.37,7.96
Hatkanangle,16.7467,74.3559,2005,10,23.05,83.07,3.2
Hatkanangle,16.7467,74.3559,2005,11,20.02,71.06,0.03
Hatkanangle,16.7467,74.3559,2005,12,20.44,59.3,0.0
Hatkanangle,16.7467,74.3559,2005,13,24.44,66.33,3.85
Hatkanangle,16.7467,74.3559,2006,1,22.01,42.83,0.0
Hatkanangle,16.7467,74.3559,2006,2,25.26,33.4,0.0
Hatkanangle,16.7467,74.3559,2006,3,26.81,46.86,0.43
Hatkanangle,16.7467,74.3559,2006,4,29.21,46.88,0.08
