District_Name,Crop_Year,Season,Crop,Crop_Type,Area_ha,Production_t,Yield_t_per_ha,Temperature_C,Humidity_pct,Rainfall_mm
Dharashiv,2007,Kharif,Small Millets,Cereals,1200.0,700.0,0.583,26.2025,75.9375,653.83
Dharashiv,2007,Kharif,Soyabean,Oilseeds,36200.0,47400.0,1.309,26.2025,75.9375,653.83
Dharashiv,2007,Kharif,Sunflower,Oilseeds,31100.0,14800.0,0.476,26.2025,75.9375,653.83
Dharashiv,2007,Kharif,Urad,Pulses,58800.0,29200.0,0.497,26.2025,75.9375,653.83
Dharashiv,2007,Rabi,Gram,Pulses,58400.0,44100.0,0.755,23.45,48.251666666666665,73.47
Dharashiv,2007,Rabi,Jowar,Cereals,252100.0,220500.0,0.875,23.45,48.251666666666665,73.47
Dharashiv,2007,Rabi,Linseed,Oilseeds,6600.0,2000.0,0.303,23.45,48.251666666666665,73.47
Dharashiv,2007,Rabi,Maize,Cereals,900.0,2400.0,2.667,23.45,48.251666666666665,73.47
Dharashiv,2007,Rabi,Other Rabi Pulses,Pulses,700.0,200.0,0.286,23.45,48.251666666666665,73.47
Dharashiv,2007,Rabi,Safflower,Oilseeds,32900.0,21600.0,0.657,23.45,48.251666666666665,73.47
Dharashiv,2007,Rabi,Small Millets,Cereals,600.0,200.0,0.333,23.45,48.251666666666665,73.47
Dharashiv,2007,Rabi,Sunflower,Oilseeds,36300.0,27700.0,0.763,23.45,48.251666666666665,73.47
Dharashiv,2007,Rabi,Wheat,Cereals,29200.0,34600.0,1.185,23.45,48.251666666666665,73.47
Dharashiv,2007,Summer,Groundnut,Oilseeds,2500.0,2800.0,1.12,33.17,29.195,9.16
Dharashiv,2007,Summer,Maize,Cereals,500.0,600.0,1.2,33.17,29.195,9.16
Dharashiv,2007,Summer,Sunflower,Oilseeds,700.0,600.0,0.857,33.17,29.195,9.16
Dharashiv,2007,Whole Year,Sugarcane,Sugar,53800.0,3586100.0,66.656,26.139166666666668,53.89166666666666,675.5300000000001
Dharashiv,2008,Kharif,Arhar/Tur,Pulses,59000.0,32400.0,0.549,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Bajra,Cereals,17100.0,7700.0,0.45,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Castor Seed,Oilseeds,700.0,100.0,0.143,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Cotton(Lint),Fiber Crops,2400.0,2700.0,1.125,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Groundnut,Oilseeds,9900.0,5100.0,0.515,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Jowar,Cereals,52100.0,26600.0,0.511,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Maize,Cereals,12600.0,10200.0,0.81,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Moong(Green Gram),Pulses,11700.0,1900.0,0.162,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Niger Seed,Oilseeds,2100.0,500.0,0.238,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Other Kharif Pulses,Pulses,900.0,300.0,0.333,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Rice,Cereals,5000.0,1800.0,0.36,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Sesamum,Oilseeds,4200.0,900.0,0.214,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Small Millets,Cereals,1300.0,300.0,0.231,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Soyabean,Oilseeds,26200.0,7000.0,0.267,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Sunflower,Oilseeds,21600.0,11400.0,0.528,26.2175,72.4625,623.78
Dharashiv,2008,Kharif,Urad,Pulses,26600.0,4500.0,0.169,26.2175,72.4625,623.78
Dharashiv,2008,Rabi,Gram,Pulses,102100.0,71400.0,0.699,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Jowar,Cereals,286600.0,236000.0,0.823,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Linseed,Oilseeds,6800.0,1300.0,0.191,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Maize,Cereals,1800.0,3300.0,1.833,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Other Rabi Pulses,Pulses,800.0,200.0,0.25,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Rapeseed &Mustard,Oilseeds,300.0,100.0,0.333,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Safflower,Oilseeds,28300.0,14200.0,0.502,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Small Millets,Cereals,400.0,100.0,0.25,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Sunflower,Oilseeds,41500.0,28300.0,0.682,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Rabi,Wheat,Cereals,39800.0,42500.0,1.068,24.143333333333334,49.498333333333335,95.99000000000001
Dharashiv,2008,Summer,Groundnut,Oilseeds,1600.0,2100.0,1.312,31.965,32.845,21.55
Dharashiv,2008,Summer,Maize,Cereals,200.0,200.0,1.0,31.965,32.845,21.55
Dharashiv,2008,Summer,Sunflower,Oilseeds,200.0,100.0,0.5,31.965,32.845,21.55
Dharashiv,2008,Whole Year,Sugarcane,Sugar,35700.0,2354500.0,65.952,25.787499999999998,55.26583333333334,795.12
Dharashiv,2009,Kharif,Arhar/Tur,Pulses,72600.0,56500.0,0.778,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Bajra,Cereals,17600.0,8000.0,0.455,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Cotton(Lint),Fiber Crops,4200.0,5700.0,1.357,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Groundnut,Oilseeds,10700.0,5400.0,0.505,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Jowar,Cereals,83000.0,44300.0,0.534,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Maize,Cereals,16200.0,18900.0,1.167,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Moong(Green Gram),Pulses,13900.0,3600.0,0.259,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Niger Seed,Oilseeds,2000.0,500.0,0.25,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Other Kharif Pulses,Pulses,800.0,100.0,0.125,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Rice,Cereals,6100.0,3700.0,0.607,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Sesamum,Oilseeds,3800.0,1000.0,0.263,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Small Millets,Cereals,900.0,100.0,0.111,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Soyabean,Oilseeds,46100.0,22400.0,0.486,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Sunflower,Oilseeds,19100.0,8700.0,0.455,26.69,71.9425,540.76
Dharashiv,2009,Kharif,Urad,Pulses,26900.0,5700.0,0.212,26.69,71.9425,540.76
Dharashiv,2009,Rabi,Gram,Pulses,69800.0,54200.0,0.777,24.37,51.873333333333335,173.66
Dharashiv,2009,Rabi,Jowar,Cereals,264900.0,216000.0,0.815,24.37,51.873333333333335,173.66
Dharashiv,2009,Rabi,Linseed,Oilseeds,6100.0,1400.0,0.23,24.37,51.873333333333335,173.66
Dharashiv,2009,Rabi,Maize,Cereals,1800.0,800.0,0.444,24.37,51.873333333333335,173.66
Dharashiv,2009,Rabi,Other Rabi Pulses,Pulses,900.0,400.0,0.444,24.37,51.873333333333335,173.66
Dharashiv,2009,Rabi,Safflower,Oilseeds,30600.0,16500.0,0.539,24.37,51.873333333333335,173.66
Dharashiv,2009,Rabi,Sunflower,Oilseeds,37000.0,22400.0,0.605,24.37,51.873333333333335,173.66
Dharashiv,2009,Rabi,Wheat,Cereals,38600.0,39300.0,1.018,24.37,51.873333333333335,173.66
Dharashiv,2009,Summer,Groundnut,Oilseeds,1000.0,1000.0,1.0,32.41,30.265,63.239999999999995
Dharashiv,2009,Summer,Maize,Cereals,700.0,600.0,0.857,32.41,30.265,63.239999999999995
Dharashiv,2009,Summer,Sunflower,Oilseeds,400.0,300.0,0.75,32.41,30.265,63.239999999999995
Dharashiv,2009,Whole Year,Sugarcane,Sugar,38200.0,3192200.0,83.565,26.44583333333333,53.932500000000005,760.8799999999999
Dharashiv,2010,Kharif,Arhar/Tur,Pulses,94300.0,72800.0,0.772,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Bajra,Cereals,16600.0,6700.0,0.404,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Castor Seed,Oilseeds,500.0,100.0,0.2,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Cotton(Lint),Fiber Crops,18200.0,38700.0,2.126,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Groundnut,Oilseeds,9200.0,6100.0,0.663,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Jowar,Cereals,51400.0,41200.0,0.802,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Maize,Cereals,15600.0,13600.0,0.872,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Moong(Green Gram),Pulses,19800.0,9400.0,0.475,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Niger Seed,Oilseeds,4600.0,1200.0,0.261,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Other Kharif Pulses,Pulses,1700.0,500.0,0.294,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Rice,Cereals,11200.0,3400.0,0.304,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Sesamum,Oilseeds,4300.0,900.0,0.209,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Small Millets,Cereals,600.0,100.0,0.167,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Soyabean,Oilseeds,65200.0,111400.0,1.709,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Sunflower,Oilseeds,20200.0,9800.0,0.485,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Kharif,Urad,Pulses,57100.0,27800.0,0.487,25.887499999999996,78.2,762.5200000000001
Dharashiv,2010,Rabi,Gram,Pulses,73900.0,62600.0,0.847,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Jowar,Cereals,269100.0,201300.0,0.748,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Linseed,Oilseeds,6500.0,1300.0,0.2,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Maize,Cereals,1800.0,3700.0,2.056,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Other Rabi Pulses,Pulses,800.0,300.0,0.375,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Rapeseed &Mustard,Oilseeds,600.0,200.0,0.333,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Safflower,Oilseeds,28500.0,17200.0,0.604,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Small Millets,Cereals,313200.0,248500.0,0.793,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Sunflower,Oilseeds,37300.0,25800.0,0.692,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Rabi,Wheat,Cereals,41800.0,43300.0,1.036,23.478333333333335,56.291666666666664,130.23
Dharashiv,2010,Summer,Groundnut,Oilseeds,1300.0,1400.0,1.077,33.76,29.009999999999998,24.479999999999997
Dharashiv,2010,Summer,Maize,Cereals,900.0,700.0,0.778,33.76,29.009999999999998,24.479999999999997
Dharashiv,2010,Summer,Sunflower,Oilseeds,400.0,300.0,0.75,33.76,29.009999999999998,24.479999999999997
Dharashiv,2010,Whole Year,Sugarcane,Sugar,43200.0,3175200.0,73.5,26.39416666666666,58.82916666666667,937.41
Dharashiv,2011,Kharif,Arhar/Tur,Pulses,97800.0,73900.0,0.756,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Bajra,Cereals,16800.0,9400.0,0.56,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Castor Seed,Oilseeds,300.0,100.0,0.333,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Cotton(Lint),Fiber Crops,20500.0,37600.0,1.834,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Groundnut,Oilseeds,7400.0,4700.0,0.635,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Jowar,Cereals,55100.0,57900.0,1.051,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Maize,Cereals,16200.0,17700.0,1.093,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Moong(Green Gram),Pulses,13400.0,7800.0,0.582,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Niger Seed,Oilseeds,4200.0,1100.0,0.262,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Other Kharif Pulses,Pulses,800.0,200.0,0.25,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Rice,Cereals,10700.0,4100.0,0.383,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Sesamum,Oilseeds,4500.0,1200.0,0.267,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Small Millets,Cereals,800.0,200.0,0.25,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Soyabean,Oilseeds,90800.0,137400.0,1.513,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Sunflower,Oilseeds,14300.0,7900.0,0.552,26.067500000000003,74.0575,423.99
Dharashiv,2011,Kharif,Urad,Pulses,36300.0,23400.0,0.645,26.067500000000003,74.0575,423.99
Dharashiv,2011,Rabi,Gram,Pulses,54200.0,38200.0,0.705,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Jowar,Cereals,248500.0,179500.0,0.722,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Linseed,Oilseeds,4600.0,1100.0,0.239,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Maize,Cereals,2100.0,5400.0,2.571,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Other Rabi Pulses,Pulses,800.0,300.0,0.375,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Rapeseed &Mustard,Oilseeds,100.0,30.0,0.3,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Safflower,Oilseeds,25800.0,13200.0,0.512,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Small Millets,Cereals,500.0,200.0,0.4,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Sunflower,Oilseeds,17600.0,12600.0,0.716,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Rabi,Wheat,Cereals,30300.0,37500.0,1.238,24.466666666666665,39.69166666666667,95.17
Dharashiv,2011,Summer,Groundnut,Oilseeds,1300.0,700.0,0.538,32.035,34.135000000000005,54.05
Dharashiv,2011,Summer,Maize,Cereals,800.0,700.0,0.875,32.035,34.135000000000005,54.05
Dharashiv,2011,Summer,Sunflower,Oilseeds,300.0,200.0,0.667,32.035,34.135000000000005,54.05
Dharashiv,2011,Whole Year,Sugarcane,Sugar,54500.0,3663100.0,67.213,26.1125,52.94416666666667,576.63
Dharashiv,2012,Kharif,Arhar/Tur,Pulses,93200.0,28000.0,0.3,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Bajra,Cereals,17200.0,5200.0,0.302,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Castor Seed,Oilseeds,2400.0,500.0,0.208,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Cotton(Lint),Fiber Crops,26000.0,30400.0,1.169,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Groundnut,Oilseeds,7300.0,2600.0,0.356,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Jowar,Cereals,51000.0,23200.0,0.455,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Maize,Cereals,18400.0,10800.0,0.587,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Moong(Green Gram),Pulses,14600.0,3400.0,0.233,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Niger Seed,Oilseeds,3600.0,600.0,0.167,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Other Kharif Pulses,Pulses,2100.0,100.0,0.048,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Rice,Cereals,11500.0,2800.0,0.243,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Sesamum,Oilseeds,4900.0,800.0,0.163,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Small Millets,Cereals,1700.0,600.0,0.353,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Soyabean,Oilseeds,111700.0,101300.0,0.907,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Sunflower,Oilseeds,14100.0,4800.0,0.34,26.585,70.6525,424.41999999999996
Dharashiv,2012,Kharif,Urad,Pulses,38200.0,11000.0,0.288,26.585,70.6525,424.41999999999996
Dharashiv,2012,Rabi,Gram,Pulses,55600.0,19400.0,0.349,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Jowar,Cereals,245300.0,95300.0,0.389,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Linseed,Oilseeds,3900.0,700.0,0.179,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Maize,Cereals,2300.0,1700.0,0.739,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Other Rabi Pulses,Pulses,1100.0,400.0,0.364,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Rapeseed &Mustard,Oilseeds,1100.0,300.0,0.273,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Safflower,Oilseeds,25100.0,8200.0,0.327,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Small Millets,Cereals,700.0,300.0,0.429,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Sunflower,Oilseeds,17600.0,6300.0,0.358,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Rabi,Wheat,Cereals,24200.0,11300.0,0.467,24.900000000000002,46.300000000000004,106.91999999999999
Dharashiv,2012,Summer,Groundnut,Oilseeds,1000.0,400.0,0.4,32.82,30.415,42.519999999999996
Dharashiv,2012,Summer,Maize,Cereals,700.0,600.0,0.857,32.82,30.415,42.519999999999996
Dharashiv,2012,Summer,Sunflower,Oilseeds,300.0,100.0,0.333,32.82,30.415,42.519999999999996
Dharashiv,2012,Whole Year,Sugarcane,Sugar,52200.0,2233500.0,42.787,26.545,49.918333333333344,564.81
Dharashiv,2013,Kharif,Arhar/Tur,Pulses,101000.0,115700.0,1.146,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Bajra,Cereals,17700.0,12000.0,0.678,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Castor Seed,Oilseeds,1000.0,200.0,0.2,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Cotton(Lint),Fiber Crops,29300.0,57300.0,1.956,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Groundnut,Oilseeds,7100.0,6200.0,0.873,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Jowar,Cereals,45300.0,45600.0,1.007,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Maize,Cereals,21200.0,23000.0,1.085,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Moong(Green Gram),Pulses,14600.0,8900.0,0.61,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Niger Seed,Oilseeds,3600.0,1100.0,0.306,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Other Kharif Pulses,Pulses,1800.0,400.0,0.222,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Rice,Cereals,13100.0,6400.0,0.489,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Sesamum,Oilseeds,5400.0,1500.0,0.278,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Small Millets,Cereals,1700.0,500.0,0.294,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Soyabean,Oilseeds,133500.0,270400.0,2.025,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Sunflower,Oilseeds,14300.0,9000.0,0.629,25.315,78.98500000000001,626.74
Dharashiv,2013,Kharif,Urad,Pulses,38100.0,25200.0,0.661,25.315,78.98500000000001,626.74
Dharashiv,2013,Rabi,Gram,Pulses,85900.0,74700.0,0.87,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Rabi,Jowar,Cereals,199100.0,167400.0,0.841,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Rabi,Linseed,Oilseeds,4200.0,1000.0,0.238,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Rabi,Maize,Cereals,2500.0,6600.0,2.64,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Rabi,Other Rabi Pulses,Pulses,1900.0,800.0,0.421,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Rabi,Safflower,Oilseeds,26300.0,15200.0,0.578,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Rabi,Small Millets,Cereals,1200.0,400.0,0.333,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Rabi,Sunflower,Oilseeds,17600.0,10200.0,0.58,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Rabi,Wheat,Cereals,26700.0,41200.0,1.543,23.195000000000004,57.06166666666667,153.41000000000003
Dharashiv,2013,Summer,Groundnut,Oilseeds,2000.0,2300.0,1.15,32.875,32.625,72.25999999999999
Dharashiv,2013,Summer,Maize,Cereals,1300.0,1000.0,0.769,32.875,32.625,72.25999999999999
Dharashiv,2013,Summer,Sunflower,Oilseeds,500.0,300.0,0.6,32.875,32.625,72.25999999999999
Dharashiv,2013,Whole Year,Sugarcane,Sugar,68900.0,3175200.0,46.084,25.988333333333333,57.16,792.82
Dharashiv,2014,Kharif,Arhar/Tur,Pulses,101000.0,28600.0,0.283,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Bajra,Cereals,17700.0,4400.0,0.249,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Castor Seed,Oilseeds,1300.0,300.0,0.231,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Cotton(Lint),Fiber Crops,29300.0,23000.0,0.785,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Groundnut,Oilseeds,7100.0,1900.0,0.268,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Jowar,Cereals,45300.0,12000.0,0.265,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Maize,Cereals,21200.0,8000.0,0.377,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Moong(Green Gram),Pulses,15600.0,3400.0,0.218,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Niger Seed,Oilseeds,3400.0,500.0,0.147,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Other Kharif Pulses,Pulses,2100.0,100.0,0.048,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Rice,Cereals,13100.0,2500.0,0.191,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Sesamum,Oilseeds,5400.0,600.0,0.111,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Small Millets,Cereals,1100.0,300.0,0.273,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Soyabean,Oilseeds,133500.0,65600.0,0.491,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Sunflower,Oilseeds,14300.0,3500.0,0.245,27.3,68.1425,447.89
Dharashiv,2014,Kharif,Urad,Pulses,38100.0,10200.0,0.268,27.3,68.1425,447.89
Dharashiv,2014,Rabi,Gram,Pulses,112900.0,48700.0,0.431,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Rabi,Jowar,Cereals,215900.0,74500.0,0.345,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Rabi,Linseed,Oilseeds,4900.0,1100.0,0.224,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Rabi,Maize,Cereals,2700.0,1600.0,0.593,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Rabi,Other Rabi Pulses,Pulses,1100.0,200.0,0.182,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Rabi,Safflower,Oilseeds,28300.0,8000.0,0.283,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Rabi,Small Millets,Cereals,1300.0,300.0,0.231,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Rabi,Sunflower,Oilseeds,15800.0,4900.0,0.31,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Rabi,Wheat,Cereals,24100.0,7100.0,0.295,23.361666666666665,49.258333333333326,174.99999999999997
Dharashiv,2014,Summer,Groundnut,Oilseeds,1900.0,800.0,0.421,32.25,34.765,69.88
Dharashiv,2014,Summer,Maize,Cereals,1300.0,800.0,0.615,32.25,34.765,69.88
Dharashiv,2014,Summer,Sunflower,Oilseeds,500.0,200.0,0.4,32.25,34.765,69.88
Dharashiv,2014,Whole Year,Sugarcane,Sugar,39800.0,1592200.0,40.005,26.183333333333337,54.92083333333333,728.8100000000001
Dharashiv,2015,Kharif,Arhar/Tur,Pulses,60500.0,8700.0,0.144,27.42,66.895,364.36
Dharashiv,2015,Kharif,Bajra,Cereals,10200.0,1700.0,0.167,27.42,66.895,364.36
Dharashiv,2015,Kharif,Castor Seed,Oilseeds,700.0,100.0,0.143,27.42,66.895,364.36
Dharashiv,2015,Kharif,Cotton(Lint),Fiber Crops,15400.0,6800.0,0.442,27.42,66.895,364.36
Dharashiv,2015,Kharif,Groundnut,Oilseeds,4500.0,800.0,0.178,27.42,66.895,364.36
Dharashiv,2015,Kharif,Jowar,Cereals,14000.0,2800.0,0.2,27.42,66.895,364.36
Dharashiv,2015,Kharif,Maize,Cereals,14600.0,3300.0,0.226,27.42,66.895,364.36
Dharashiv,2015,Kharif,Moong(Green Gram),Pulses,8700.0,800.0,0.092,27.42,66.895,364.36
Dharashiv,2015,Kharif,Niger Seed,Oilseeds,2200.0,200.0,0.091,27.42,66.895,364.36
Dharashiv,2015,Kharif,Other Kharif Pulses,Pulses,1100.0,100.0,0.091,27.42,66.895,364.36
Dharashiv,2015,Kharif,Rice,Cereals,6200.0,600.0,0.097,27.42,66.895,364.36
Dharashiv,2015,Kharif,Sesamum,Oilseeds,2600.0,200.0,0.077,27.42,66.895,364.36
Dharashiv,2015,Kharif,Small Millets,Cereals,900.0,100.0,0.111,27.42,66.895,364.36
Dharashiv,2015,Kharif,Soyabean,Oilseeds,90900.0,14900.0,0.164,27.42,66.895,364.36
Dharashiv,2015,Kharif,Sunflower,Oilseeds,7600.0,1100.0,0.145,27.42,66.895,364.36
